Reporter,Partner,Product categories,Indicator Type,Indicator,Year,Indicator Value
Guinea,World,Stone and Glass,Export,Export(US$ Mil),2013,947.85
Guinea,World,Textiles and Clothing,Export,Export(US$ Mil),2013,1.82
Guinea,World,Transportation,Export,Export(US$ Mil),2013,38.71
Guinea,World,Vegetable,Export,Export(US$ Mil),2013,16.46
Guinea,World,Wood,Export,Export(US$ Mil),2013,201.17
Guinea,World,Capital goods,Import,Import(US$ Mil),2013,437.59
Guinea,World,Consumer goods,Import,Import(US$ Mil),2013,1435.6
Guinea,World,Intermediate goods,Import,Import(US$ Mil),2013,398.27
Guinea,World,Raw materials,Import,Import(US$ Mil),2013,107.58
"Gambia, The",World,Animal,Export,Export(US$ Mil),2013,4.32
"Gambia, The",World,Capital goods,Export,Export(US$ Mil),2013,5.53
"Gambia, The",World,Chemicals,Export,Export(US$ Mil),2013,0.61
"Gambia, The",World,Consumer goods,Export,Export(US$ Mil),2013,17.1
"Gambia, The",World,Food Products,Export,Export(US$ Mil),2013,6.47
"Gambia, The",World,Footwear,Export,Export(US$ Mil),2013,0.07
"Gambia, The",World,Fuels,Export,Export(US$ Mil),2013,2.33
"Gambia, The",World,Hides and Skins,Export,Export(US$ Mil),2013,0.0
"Gambia, The",World,Intermediate goods,Export,Export(US$ Mil),2013,72.63
"Gambia, The",World,Mach and Elec,Export,Export(US$ Mil),2013,2.37
"Gambia, The",World,Metals,Export,Export(US$ Mil),2013,0.84
"Gambia, The",World,Minerals,Export,Export(US$ Mil),2013,0.0
"Gambia, The",World,Miscellaneous,Export,Export(US$ Mil),2013,0.09
"Gambia, The",World,Plastic or Rubber,Export,Export(US$ Mil),2013,0.66
"Gambia, The",World,Raw materials,Export,Export(US$ Mil),2013,10.37
"Gambia, The",World,Stone and Glass,Export,Export(US$ Mil),2013,0.12
"Gambia, The",World,Textiles and Clothing,Export,Export(US$ Mil),2013,69.03
"Gambia, The",World,Transportation,Export,Export(US$ Mil),2013,4.66
"Gambia, The",World,Vegetable,Export,Export(US$ Mil),2013,13.52
"Gambia, The",World,Wood,Export,Export(US$ Mil),2013,1.1
"Gambia, The",World,Capital goods,Import,Import(US$ Mil),2013,34.41
"Gambia, The",World,Consumer goods,Import,Import(US$ Mil),2013,235.48
"Gambia, The",World,Intermediate goods,Import,Import(US$ Mil),2013,59.66
"Gambia, The",World,Raw materials,Import,Import(US$ Mil),2013,17.91
Greece,World,Animal,Export,Export(US$ Mil),2013,1368.89
Greece,World,Capital goods,Export,Export(US$ Mil),2013,2259.01
Greece,World,Chemicals,Export,Export(US$ Mil),2013,2610.73
Greece,World,Consumer goods,Export,Export(US$ Mil),2013,22548.3
Greece,World,Food Products,Export,Export(US$ Mil),2013,2643.82
Greece,World,Footwear,Export,Export(US$ Mil),2013,89.91
Greece,World,Fuels,Export,Export(US$ Mil),2013,14460.96
Greece,World,Hides and Skins,Export,Export(US$ Mil),2013,524.46
Greece,World,Intermediate goods,Export,Export(US$ Mil),2013,6569.51
Greece,World,Mach and Elec,Export,Export(US$ Mil),2013,2252.87
Greece,World,Metals,Export,Export(US$ Mil),2013,3538.29
Greece,World,Minerals,Export,Export(US$ Mil),2013,657.69
Greece,World,Miscellaneous,Export,Export(US$ Mil),2013,1318.68
Greece,World,Plastic or Rubber,Export,Export(US$ Mil),2013,1329.63
Greece,World,Raw materials,Export,Export(US$ Mil),2013,4009.2
Greece,World,Stone and Glass,Export,Export(US$ Mil),2013,428.36
Greece,World,Textiles and Clothing,Export,Export(US$ Mil),2013,1657.33
Greece,World,Transportation,Export,Export(US$ Mil),2013,446.22
Greece,World,Vegetable,Export,Export(US$ Mil),2013,2474.77
Greece,World,Wood,Export,Export(US$ Mil),2013,459.04
Greece,World,Capital goods,Import,Import(US$ Mil),2013,8075.99
Greece,World,Consumer goods,Import,Import(US$ Mil),2013,21955.74
Greece,World,Intermediate goods,Import,Import(US$ Mil),2013,10071.08
Greece,World,Raw materials,Import,Import(US$ Mil),2013,20528.92
Greenland,World,Animal,Export,Export(US$ Mil),2013,294.5
Greenland,World,Capital goods,Export,Export(US$ Mil),2013,7.07
Greenland,World,Chemicals,Export,Export(US$ Mil),2013,0.12
Greenland,World,Consumer goods,Export,Export(US$ Mil),2013,132.94
Greenland,World,Food Products,Export,Export(US$ Mil),2013,121.01
Greenland,World,Footwear,Export,Export(US$ Mil),2013,0.0
Greenland,World,Fuels,Export,Export(US$ Mil),2013,0.0
Greenland,World,Hides and Skins,Export,Export(US$ Mil),2013,2.3
Greenland,World,Intermediate goods,Export,Export(US$ Mil),2013,19.68
Greenland,World,Mach and Elec,Export,Export(US$ Mil),2013,1.11
Greenland,World,Metals,Export,Export(US$ Mil),2013,0.89
Greenland,World,Minerals,Export,Export(US$ Mil),2013,0.04
Greenland,World,Miscellaneous,Export,Export(US$ Mil),2013,52.29
Greenland,World,Plastic or Rubber,Export,Export(US$ Mil),2013,0.03
Greenland,World,Raw materials,Export,Export(US$ Mil),2013,279.76
Greenland,World,Stone and Glass,Export,Export(US$ Mil),2013,12.17
Greenland,World,Textiles and Clothing,Export,Export(US$ Mil),2013,0.13
Greenland,World,Transportation,Export,Export(US$ Mil),2013,5.41
Greenland,World,Vegetable,Export,Export(US$ Mil),2013,0.01
Greenland,World,Wood,Export,Export(US$ Mil),2013,0.05
Greenland,World,Capital goods,Import,Import(US$ Mil),2013,123.15
Greenland,World,Consumer goods,Import,Import(US$ Mil),2013,551.01
Greenland,World,Intermediate goods,Import,Import(US$ Mil),2013,70.89
Greenland,World,Raw materials,Import,Import(US$ Mil),2013,46.49
Guatemala,World,Animal,Export,Export(US$ Mil),2013,89.88
Guatemala,World,Capital goods,Export,Export(US$ Mil),2013,305.27
Guatemala,World,Chemicals,Export,Export(US$ Mil),2013,926.76
Guatemala,World,Consumer goods,Export,Export(US$ Mil),2013,3953.12
Guatemala,World,Food Products,Export,Export(US$ Mil),2013,1985.54
Guatemala,World,Footwear,Export,Export(US$ Mil),2013,41.88
Guatemala,World,Fuels,Export,Export(US$ Mil),2013,463.53
Guatemala,World,Hides and Skins,Export,Export(US$ Mil),2013,44.77
Guatemala,World,Intermediate goods,Export,Export(US$ Mil),2013,2399.7
Guatemala,World,Mach and Elec,Export,Export(US$ Mil),2013,221.86
Guatemala,World,Metals,Export,Export(US$ Mil),2013,354.82
Guatemala,World,Minerals,Export,Export(US$ Mil),2013,534.45
Guatemala,World,Miscellaneous,Export,Export(US$ Mil),2013,178.91
Guatemala,World,Plastic or Rubber,Export,Export(US$ Mil),2013,544.88
Guatemala,World,Raw materials,Export,Export(US$ Mil),2013,3316.67
Guatemala,World,Stone and Glass,Export,Export(US$ Mil),2013,155.73
Guatemala,World,Textiles and Clothing,Export,Export(US$ Mil),2013,1536.3
Guatemala,World,Transportation,Export,Export(US$ Mil),2013,60.36
Guatemala,World,Vegetable,Export,Export(US$ Mil),2013,2615.88
Guatemala,World,Wood,Export,Export(US$ Mil),2013,309.79
Guatemala,World,Capital goods,Import,Import(US$ Mil),2013,3359.64
Guatemala,World,Consumer goods,Import,Import(US$ Mil),2013,7953.71
Guatemala,World,Intermediate goods,Import,Import(US$ Mil),2013,4938.3
Guatemala,World,Raw materials,Import,Import(US$ Mil),2013,1015.06
Guyana,World,Animal,Export,Export(US$ Mil),2013,90.86
Guyana,World,Capital goods,Export,Export(US$ Mil),2013,6.03
Guyana,World,Chemicals,Export,Export(US$ Mil),2013,5.26
Guyana,World,Consumer goods,Export,Export(US$ Mil),2013,179.92
Guyana,World,Food Products,Export,Export(US$ Mil),2013,176.68
Guyana,World,Footwear,Export,Export(US$ Mil),2013,0.18
Guyana,World,Fuels,Export,Export(US$ Mil),2013,0.02
Guyana,World,Hides and Skins,Export,Export(US$ Mil),2013,0.08
Guyana,World,Intermediate goods,Export,Export(US$ Mil),2013,797.7
Guyana,World,Mach and Elec,Export,Export(US$ Mil),2013,5.93
Guyana,World,Metals,Export,Export(US$ Mil),2013,6.79
Guyana,World,Minerals,Export,Export(US$ Mil),2013,134.68
Guyana,World,Miscellaneous,Export,Export(US$ Mil),2013,0.43
Guyana,World,Plastic or Rubber,Export,Export(US$ Mil),2013,0.44
Guyana,World,Raw materials,Export,Export(US$ Mil),2013,391.15
Guyana,World,Stone and Glass,Export,Export(US$ Mil),2013,658.29
Guyana,World,Textiles and Clothing,Export,Export(US$ Mil),2013,7.32
Guyana,World,Transportation,Export,Export(US$ Mil),2013,0.37
Guyana,World,Vegetable,Export,Export(US$ Mil),2013,246.88
Guyana,World,Wood,Export,Export(US$ Mil),2013,41.73
Guyana,World,Capital goods,Import,Import(US$ Mil),2013,410.0
Guyana,World,Consumer goods,Import,Import(US$ Mil),2013,1074.94
Guyana,World,Intermediate goods,Import,Import(US$ Mil),2013,298.62
Guyana,World,Raw materials,Import,Import(US$ Mil),2013,72.97
"Hong Kong, China",World,Animal,Export,Export(US$ Mil),2013,2736.61
"Hong Kong, China",World,Capital goods,Export,Export(US$ Mil),2013,289127.3
"Hong Kong, China",World,Chemicals,Export,Export(US$ Mil),2013,7612.73
"Hong Kong, China",World,Consumer goods,Export,Export(US$ Mil),2013,94573.8
"Hong Kong, China",World,Food Products,Export,Export(US$ Mil),2013,3263.46
"Hong Kong, China",World,Footwear,Export,Export(US$ Mil),2013,5378.51
"Hong Kong, China",World,Fuels,Export,Export(US$ Mil),2013,959.1
"Hong Kong, China",World,Hides and Skins,Export,Export(US$ Mil),2013,10988.89
"Hong Kong, China",World,Intermediate goods,Export,Export(US$ Mil),2013,137427.99
"Hong Kong, China",World,Mach and Elec,Export,Export(US$ Mil),2013,291637.86
"Hong Kong, China",World,Metals,Export,Export(US$ Mil),2013,8709.67
"Hong Kong, China",World,Minerals,Export,Export(US$ Mil),2013,92.45
"Hong Kong, China",World,Miscellaneous,Export,Export(US$ Mil),2013,40515.81
"Hong Kong, China",World,Plastic or Rubber,Export,Export(US$ Mil),2013,15446.76
"Hong Kong, China",World,Raw materials,Export,Export(US$ Mil),2013,10886.54
"Hong Kong, China",World,Stone and Glass,Export,Export(US$ Mil),2013,107998.26
"Hong Kong, China",World,Textiles and Clothing,Export,Export(US$ Mil),2013,31586.98
"Hong Kong, China",World,Transportation,Export,Export(US$ Mil),2013,1959.03
"Hong Kong, China",World,Vegetable,Export,Export(US$ Mil),2013,2130.98
"Hong Kong, China",World,Wood,Export,Export(US$ Mil),2013,4169.64
"Hong Kong, China",World,Capital goods,Import,Import(US$ Mil),2013,307547.22
"Hong Kong, China",World,Consumer goods,Import,Import(US$ Mil),2013,119448.82
"Hong Kong, China",World,Intermediate goods,Import,Import(US$ Mil),2013,169879.98
"Hong Kong, China",World,Raw materials,Import,Import(US$ Mil),2013,21299.94
Croatia,World,Animal,Export,Export(US$ Mil),2013,309.73
Croatia,World,Capital goods,Export,Export(US$ Mil),2013,2931.25
Croatia,World,Chemicals,Export,Export(US$ Mil),2013,1236.82
Croatia,World,Consumer goods,Export,Export(US$ Mil),2013,5630.46
Croatia,World,Food Products,Export,Export(US$ Mil),2013,901.51
Croatia,World,Footwear,Export,Export(US$ Mil),2013,231.95
Croatia,World,Fuels,Export,Export(US$ Mil),2013,1782.72
Croatia,World,Hides and Skins,Export,Export(US$ Mil),2013,194.6
Croatia,World,Intermediate goods,Export,Export(US$ Mil),2013,2817.4
Croatia,World,Mach and Elec,Export,Export(US$ Mil),2013,2441.8
Croatia,World,Metals,Export,Export(US$ Mil),2013,1104.23
Croatia,World,Minerals,Export,Export(US$ Mil),2013,222.61
Croatia,World,Miscellaneous,Export,Export(US$ Mil),2013,844.11
Croatia,World,Plastic or Rubber,Export,Export(US$ Mil),2013,330.99
Croatia,World,Raw materials,Export,Export(US$ Mil),2013,1261.99
Croatia,World,Stone and Glass,Export,Export(US$ Mil),2013,497.8
Croatia,World,Textiles and Clothing,Export,Export(US$ Mil),2013,627.42
Croatia,World,Transportation,Export,Export(US$ Mil),2013,660.11
Croatia,World,Vegetable,Export,Export(US$ Mil),2013,356.32
Croatia,World,Wood,Export,Export(US$ Mil),2013,998.91
Croatia,World,Capital goods,Import,Import(US$ Mil),2013,4136.53
Croatia,World,Consumer goods,Import,Import(US$ Mil),2013,8893.26
Croatia,World,Intermediate goods,Import,Import(US$ Mil),2013,5385.18
Croatia,World,Raw materials,Import,Import(US$ Mil),2013,3276.71
Hungary,World,Animal,Export,Export(US$ Mil),2013,2275.84
Hungary,World,Capital goods,Export,Export(US$ Mil),2013,45195.74
Hungary,World,Chemicals,Export,Export(US$ Mil),2013,8666.23
Hungary,World,Consumer goods,Export,Export(US$ Mil),2013,35116.71
Hungary,World,Food Products,Export,Export(US$ Mil),2013,4112.94
Hungary,World,Footwear,Export,Export(US$ Mil),2013,490.09
Hungary,World,Fuels,Export,Export(US$ Mil),2013,3894.55
Hungary,World,Hides and Skins,Export,Export(US$ Mil),2013,391.55
Hungary,World,Intermediate goods,Export,Export(US$ Mil),2013,15038.51
Hungary,World,Mach and Elec,Export,Export(US$ Mil),2013,43161.46
Hungary,World,Metals,Export,Export(US$ Mil),2013,5543.51
Hungary,World,Minerals,Export,Export(US$ Mil),2013,76.09
Hungary,World,Miscellaneous,Export,Export(US$ Mil),2013,9066.93
Hungary,World,Plastic or Rubber,Export,Export(US$ Mil),2013,6980.0
Hungary,World,Raw materials,Export,Export(US$ Mil),2013,6044.12
Hungary,World,Stone and Glass,Export,Export(US$ Mil),2013,1796.17
Hungary,World,Textiles and Clothing,Export,Export(US$ Mil),2013,1570.41
Hungary,World,Transportation,Export,Export(US$ Mil),2013,13602.18
Hungary,World,Vegetable,Export,Export(US$ Mil),2013,3748.69
Hungary,World,Wood,Export,Export(US$ Mil),2013,2353.34
Hungary,World,Capital goods,Import,Import(US$ Mil),2013,38612.71
Hungary,World,Consumer goods,Import,Import(US$ Mil),2013,27640.6
Hungary,World,Intermediate goods,Import,Import(US$ Mil),2013,18607.73
Hungary,World,Raw materials,Import,Import(US$ Mil),2013,7208.71
Indonesia,World,Animal,Export,Export(US$ Mil),2013,3205.46
Indonesia,World,Capital goods,Export,Export(US$ Mil),2013,16230.45
Indonesia,World,Chemicals,Export,Export(US$ Mil),2013,8369.32
Indonesia,World,Consumer goods,Export,Export(US$ Mil),2013,63913.37
Indonesia,World,Food Products,Export,Export(US$ Mil),2013,5704.27
Indonesia,World,Footwear,Export,Export(US$ Mil),2013,4199.28
Indonesia,World,Fuels,Export,Export(US$ Mil),2013,57413.34
Indonesia,World,Hides and Skins,Export,Export(US$ Mil),2013,480.39
Indonesia,World,Intermediate goods,Export,Export(US$ Mil),2013,45447.8
Indonesia,World,Mach and Elec,Export,Export(US$ Mil),2013,16399.26
Indonesia,World,Metals,Export,Export(US$ Mil),2013,8614.82
Indonesia,World,Minerals,Export,Export(US$ Mil),2013,6715.19
Indonesia,World,Miscellaneous,Export,Export(US$ Mil),2013,3976.78
Indonesia,World,Plastic or Rubber,Export,Export(US$ Mil),2013,11927.32
Indonesia,World,Raw materials,Export,Export(US$ Mil),2013,55308.94
Indonesia,World,Stone and Glass,Export,Export(US$ Mil),2013,3648.2
Indonesia,World,Textiles and Clothing,Export,Export(US$ Mil),2013,12679.71
Indonesia,World,Transportation,Export,Export(US$ Mil),2013,5694.0
Indonesia,World,Vegetable,Export,Export(US$ Mil),2013,24086.41
Indonesia,World,Wood,Export,Export(US$ Mil),2013,9438.0
Indonesia,World,Capital goods,Import,Import(US$ Mil),2013,52325.54
Indonesia,World,Consumer goods,Import,Import(US$ Mil),2013,50703.21
Indonesia,World,Intermediate goods,Import,Import(US$ Mil),2013,54936.71
Indonesia,World,Raw materials,Import,Import(US$ Mil),2013,26220.59
India,World,Animal,Export,Export(US$ Mil),2013,10264.96
India,World,Capital goods,Export,Export(US$ Mil),2013,38714.54
India,World,Chemicals,Export,Export(US$ Mil),2013,34855.52
India,World,Consumer goods,Export,Export(US$ Mil),2013,154214.91
India,World,Food Products,Export,Export(US$ Mil),2013,8097.95
India,World,Footwear,Export,Export(US$ Mil),2013,3020.18
India,World,Fuels,Export,Export(US$ Mil),2013,69571.28
India,World,Hides and Skins,Export,Export(US$ Mil),2013,3862.94
India,World,Intermediate goods,Export,Export(US$ Mil),2013,105152.63
India,World,Mach and Elec,Export,Export(US$ Mil),2013,24361.49
India,World,Metals,Export,Export(US$ Mil),2013,25475.96
India,World,Minerals,Export,Export(US$ Mil),2013,4426.38
India,World,Miscellaneous,Export,Export(US$ Mil),2013,9720.39
India,World,Plastic or Rubber,Export,Export(US$ Mil),2013,9272.67
India,World,Raw materials,Export,Export(US$ Mil),2013,32546.36
India,World,Stone and Glass,Export,Export(US$ Mil),2013,46794.45
India,World,Textiles and Clothing,Export,Export(US$ Mil),2013,40191.44
India,World,Transportation,Export,Export(US$ Mil),2013,21728.99
India,World,Vegetable,Export,Export(US$ Mil),2013,23107.9
India,World,Wood,Export,Export(US$ Mil),2013,1858.88
India,World,Capital goods,Import,Import(US$ Mil),2013,73938.97
India,World,Consumer goods,Import,Import(US$ Mil),2013,42033.78
India,World,Intermediate goods,Import,Import(US$ Mil),2013,133240.41
India,World,Raw materials,Import,Import(US$ Mil),2013,203338.96
Ireland,World,Animal,Export,Export(US$ Mil),2013,6951.04
Ireland,World,Capital goods,Export,Export(US$ Mil),2013,18868.52
Ireland,World,Chemicals,Export,Export(US$ Mil),2013,66768.2
Ireland,World,Consumer goods,Export,Export(US$ Mil),2013,38377.88
Ireland,World,Food Products,Export,Export(US$ Mil),2013,5979.28
Ireland,World,Footwear,Export,Export(US$ Mil),2013,47.16
Ireland,World,Fuels,Export,Export(US$ Mil),2013,1092.78
Ireland,World,Hides and Skins,Export,Export(US$ Mil),2013,240.59
Ireland,World,Intermediate goods,Export,Export(US$ Mil),2013,49794.21
Ireland,World,Mach and Elec,Export,Export(US$ Mil),2013,13679.78
Ireland,World,Metals,Export,Export(US$ Mil),2013,1309.19
Ireland,World,Minerals,Export,Export(US$ Mil),2013,639.81
Ireland,World,Miscellaneous,Export,Export(US$ Mil),2013,13458.97
Ireland,World,Plastic or Rubber,Export,Export(US$ Mil),2013,1671.56
Ireland,World,Raw materials,Export,Export(US$ Mil),2013,5761.39
Ireland,World,Stone and Glass,Export,Export(US$ Mil),2013,440.06
Ireland,World,Textiles and Clothing,Export,Export(US$ Mil),2013,638.98
Ireland,World,Transportation,Export,Export(US$ Mil),2013,923.55
Ireland,World,Vegetable,Export,Export(US$ Mil),2013,473.77
Ireland,World,Wood,Export,Export(US$ Mil),2013,1008.73
Ireland,World,Capital goods,Import,Import(US$ Mil),2013,15340.99
Ireland,World,Consumer goods,Import,Import(US$ Mil),2013,28048.87
Ireland,World,Intermediate goods,Import,Import(US$ Mil),2013,12907.3
Ireland,World,Raw materials,Import,Import(US$ Mil),2013,6264.12
Iceland,World,Animal,Export,Export(US$ Mil),2013,1886.79
Iceland,World,Capital goods,Export,Export(US$ Mil),2013,254.36
Iceland,World,Chemicals,Export,Export(US$ Mil),2013,112.8
Iceland,World,Consumer goods,Export,Export(US$ Mil),2013,543.77
Iceland,World,Food Products,Export,Export(US$ Mil),2013,339.69
Iceland,World,Footwear,Export,Export(US$ Mil),2013,0.26
Iceland,World,Fuels,Export,Export(US$ Mil),2013,79.9
Iceland,World,Hides and Skins,Export,Export(US$ Mil),2013,25.72
Iceland,World,Intermediate goods,Export,Export(US$ Mil),2013,2576.18
Iceland,World,Mach and Elec,Export,Export(US$ Mil),2013,135.35
Iceland,World,Metals,Export,Export(US$ Mil),2013,2057.55
Iceland,World,Minerals,Export,Export(US$ Mil),2013,10.39
Iceland,World,Miscellaneous,Export,Export(US$ Mil),2013,115.74
Iceland,World,Plastic or Rubber,Export,Export(US$ Mil),2013,18.31
Iceland,World,Raw materials,Export,Export(US$ Mil),2013,1600.07
Iceland,World,Stone and Glass,Export,Export(US$ Mil),2013,3.79
Iceland,World,Textiles and Clothing,Export,Export(US$ Mil),2013,13.59
Iceland,World,Transportation,Export,Export(US$ Mil),2013,50.35
Iceland,World,Vegetable,Export,Export(US$ Mil),2013,141.32
Iceland,World,Wood,Export,Export(US$ Mil),2013,6.17
Iceland,World,Capital goods,Import,Import(US$ Mil),2013,1249.7
Iceland,World,Consumer goods,Import,Import(US$ Mil),2013,2373.24
Iceland,World,Intermediate goods,Import,Import(US$ Mil),2013,1104.8
Iceland,World,Raw materials,Import,Import(US$ Mil),2013,258.37
Israel,World,Animal,Export,Export(US$ Mil),2013,59.37
Israel,World,Capital goods,Export,Export(US$ Mil),2013,16759.04
Israel,World,Chemicals,Export,Export(US$ Mil),2013,16651.87
Israel,World,Consumer goods,Export,Export(US$ Mil),2013,13400.85
Israel,World,Food Products,Export,Export(US$ Mil),2013,833.66
