movie_name,release_date,worldwide_gross,production_budget,num_rows,movie_link,domestic_gross
Let's Talk About Sex,9/11/1998,"$373,615","$300,000",,http://www.the-numbers.com/movie/Lets-Talk-About-Sex#tab=summary,"$373,615"
Old Joy,8/25/2006,"$399,908","$300,000",,http://www.the-numbers.com/movie/Old-Joy#tab=summary,"$255,923"
First Morning,7/15/2005,"$87,264","$300,000",,http://www.the-numbers.com/movie/First-Morning#tab=summary,"$87,264"
Pierrot le fou,6/15/2007,"$70,807","$300,000",,http://www.the-numbers.com/movie/Pierrot-Le-Fou#tab=summary,"$70,807"
3 Backyards,3/11/2011,"$39,475","$300,000",,http://www.the-numbers.com/movie/3-Backyards#tab=summary,"$39,475"
Sisters in Law,4/12/2006,"$33,312","$300,000",,http://www.the-numbers.com/movie/Sisters-in-Law#tab=summary,"$33,312"
Nothing But a Man,11/9/2012,"$17,241","$300,000",,http://www.the-numbers.com/movie/Nothing-But-a-Man#tab=summary,"$17,241"
Ayurveda: Art of Being,7/19/2002,"$2,066,892","$300,000",,http://www.the-numbers.com/movie/Ayurveda-Art-of-Being#tab=summary,"$16,892"
"First Love, Last Rites",8/7/1998,"$10,876","$300,000",,http://www.the-numbers.com/movie/First-Love-Last-Rites#tab=summary,"$10,876"
Fighting Tommy Riley,5/6/2005,"$10,514","$300,000",,http://www.the-numbers.com/movie/Fighting-Tommy-Riley#tab=summary,"$10,514"
Locker 13,3/28/2014,"$3,496","$300,000",,http://www.the-numbers.com/movie/Locker-13#tab=summary,"$3,496"
The Looking Glass,10/23/2015,"$1,711","$300,000",,http://www.the-numbers.com/movie/Looking-Glass-The#tab=summary,"$1,711"
All You Need Is Love,10/31/2014,"$177,507","$300,000",,http://www.the-numbers.com/movie/All-You-Need-Is-Love#tab=summary,$0
Death Race 2000,4/1/1975,$0,"$300,000",,http://www.the-numbers.com/movie/Death-Race-2000#tab=summary,$0
Some Guy Who Kills People,7/3/2012,$0,"$300,000",,http://www.the-numbers.com/movie/Some-Guy-Who-Kills-People#tab=summary,$0
Midnight Cabaret,8/7/2013,$0,"$300,000",,http://www.the-numbers.com/movie/Midnight-Cabaret#tab=summary,$0
Teeth and Blood,3/10/2015,$0,"$300,000",,http://www.the-numbers.com/movie/Teeth-and-Blood#tab=summary,$0
Walking to Paris,12/31/2015,$0,"$300,000",,http://www.the-numbers.com/movie/Walking-to-Paris#tab=summary,$0
Anderson's Cross,12/31/2010,$0,"$300,000",,http://www.the-numbers.com/movie/Andersons-Cross#tab=summary,$0
Amidst the Devil's Wings,12/8/2015,$0,"$300,000",,http://www.the-numbers.com/movie/Amidst-the-Devils-Wings#tab=summary,$0
Death Calls,12/31/2010,$0,"$290,000",,http://www.the-numbers.com/movie/Death-Calls#tab=summary,$0
Compliance,8/17/2012,"$830,700","$270,000",,http://www.the-numbers.com/movie/Compliance#tab=summary,"$319,285"
Graduation Day,5/1/1981,"$23,894,000","$250,000",,http://www.the-numbers.com/movie/Graduation-Day#tab=summary,"$23,894,000"
Chasing Amy,4/4/1997,"$15,155,095","$250,000",,http://www.the-numbers.com/movie/Chasing-Amy#tab=summary,"$12,006,514"
Lovely and Amazing,6/28/2002,"$4,613,482","$250,000",,http://www.the-numbers.com/movie/Lovely-and-Amazing#tab=summary,"$4,210,379"
Better Luck Tomorrow,4/11/2003,"$3,809,226","$250,000",,http://www.the-numbers.com/movie/Better-Luck-Tomorrow#tab=summary,"$3,802,390"
Like Crazy,10/28/2011,"$3,731,489","$250,000",,http://www.the-numbers.com/movie/Like-Crazy#tab=summary,"$3,395,391"
The Incredibly True Adventure of Two Girls in Love,6/16/1995,"$2,477,155","$250,000",,http://www.the-numbers.com/movie/Incredibly-True-Adventure-of-Two-Girls-in-Love-The#tab=summary,"$2,210,408"
Chuck&Buck,7/14/2000,"$1,157,672","$250,000",,http://www.the-numbers.com/movie/Chuck-and-Buck#tab=summary,"$1,055,671"
American Desi,3/16/2001,"$1,366,235","$250,000",,http://www.the-numbers.com/movie/American-Desi#tab=summary,"$902,835"
Cube,9/11/1998,"$8,969,065","$250,000",,http://www.the-numbers.com/movie/Cube#tab=summary,"$489,220"
Love and Other Catastrophes,3/28/1997,"$743,216","$250,000",,http://www.the-numbers.com/movie/Love-and-Other-Catastrophes#tab=summary,"$212,285"
I Married a Strange Person,8/28/1998,"$203,134","$250,000",,http://www.the-numbers.com/movie/I-Married-a-Strange-Person#tab=summary,"$203,134"
November,7/22/2005,"$191,862","$250,000",,http://www.the-numbers.com/movie/November#tab=summary,"$191,862"
Sugar Town,9/17/1999,"$178,095","$250,000",,http://www.the-numbers.com/movie/Sugar-Town#tab=summary,"$178,095"
Happy Valley,3/28/2008,"$67,665","$250,000",,http://www.the-numbers.com/movie/Happy-Valley#tab=summary,"$67,665"
The Canyons,8/2/2013,"$62,375","$250,000",,http://www.the-numbers.com/movie/Canyons-The#tab=summary,"$59,671"
The Motel,6/28/2006,"$51,540","$250,000",,http://www.the-numbers.com/movie/Motel-The#tab=summary,"$51,540"
On the Outs,7/15/2005,"$237,816","$250,000",,http://www.the-numbers.com/movie/On-the-Outs#tab=summary,"$49,772"
Shotgun Stories,12/14/2007,"$284,174","$250,000",,http://www.the-numbers.com/movie/Shotgun-Stories#tab=summary,"$46,026"
Test,6/6/2014,"$18,823","$250,000",,http://www.the-numbers.com/movie/Test#tab=summary,"$18,823"
Sticky Fingers of Time,1/8/1999,"$20,628","$250,000",,http://www.the-numbers.com/movie/Sticky-Fingers-of-Time#tab=summary,"$18,195"
Night Lights,8/15/2014,"$12,848","$250,000",,http://www.the-numbers.com/movie/Night-Lights#tab=summary,"$12,848"
Along the Roadside,3/24/2015,"$3,234","$250,000",,http://www.the-numbers.com/movie/Along-the-Roadside#tab=summary,$0
Sunday School Musical,10/21/2008,$0,"$250,000",,http://www.the-numbers.com/movie/Sunday-School-Musical#tab=summary,$0
Rust,10/5/2010,$0,"$250,000",,http://www.the-numbers.com/movie/Rust#tab=summary,$0
The Christmas Bunny,12/31/2010,$0,"$250,000",,http://www.the-numbers.com/movie/Christmas-Bunny-The#tab=summary,$0
Ink,11/10/2009,$0,"$250,000",,http://www.the-numbers.com/movie/Ink#tab=summary,$0
The Frozen,12/18/2012,$0,"$250,000",,http://www.the-numbers.com/movie/Frozen-The#tab=summary,$0
Jesus People,4/11/2014,$0,"$250,000",,http://www.the-numbers.com/movie/Jesus-People#tab=summary,$0
Butterfly,12/31/2010,$0,"$250,000",,http://www.the-numbers.com/movie/Butterfly#tab=summary,$0
UnDivided,2/3/2015,$0,"$250,000",,http://www.the-numbers.com/movie/Undivided#tab=summary,$0
Horse Camp,12/31/2014,$0,"$250,000",,http://www.the-numbers.com/movie/Horse-Camp#tab=summary,$0
Give Me Shelter,2/24/2015,$0,"$250,000",,http://www.the-numbers.com/movie/Give-Me-Shelter#tab=summary,$0
Rock the House,12/31/2011,$0,"$250,000",,http://www.the-numbers.com/movie/Rock-the-House#tab=summary,$0
Shooting the Warwicks,12/31/2015,$0,"$250,000",,http://www.the-numbers.com/movie/Shooting-the-Warwicks#tab=summary,$0
The Love Letter,8/18/2015,$0,"$250,000",,http://www.the-numbers.com/movie/Love-Letter-The-(2013)#tab=summary,$0
Western Religion,10/9/2015,$0,"$250,000",,http://www.the-numbers.com/movie/Western-Religion#tab=summary,$0
4/11,12/31/2015,$0,"$250,000",,http://www.the-numbers.com/movie/411#tab=summary,$0
The Big Parade,1/1/1925,"$22,000,000","$245,000",,http://www.the-numbers.com/movie/Big-Parade-The#tab=summary,"$11,000,000"
Little Big Top,10/31/2008,"$7,484","$240,000",,http://www.the-numbers.com/movie/Little-Big-Top#tab=summary,"$7,484"
Bronson,10/9/2009,"$2,703,762","$230,000",,http://www.the-numbers.com/movie/Bronson#tab=summary,"$104,979"
Burn,7/20/2012,"$1,109,276","$225,000",,http://www.the-numbers.com/movie/Burn#tab=summary,"$1,109,276"
Urbania,9/15/2000,"$1,032,075","$225,000",,http://www.the-numbers.com/movie/Urbania#tab=summary,"$1,032,075"
"The Beast from 20,000 Fathoms",6/13/1953,"$5,000,000","$210,000",,http://www.the-numbers.com/movie/Beast-from-20-000-Fathoms-The#tab=summary,"$5,000,000"
The Stewardesses,7/25/1969,"$25,000,000","$200,000",,http://www.the-numbers.com/movie/Stewardesses-The#tab=summary,"$13,500,000"
Mad Max,3/21/1980,"$99,750,000","$200,000",,http://www.the-numbers.com/movie/Mad-Max#tab=summary,"$8,750,000"
"20,000 Leagues Under the Sea",12/24/1916,"$8,000,000","$200,000",,http://www.the-numbers.com/movie/20-000-Leagues-Under-the-Sea-(1916)#tab=summary,"$8,000,000"
Swingers,10/18/1996,"$6,618,578","$200,000",,http://www.the-numbers.com/movie/Swingers#tab=summary,"$4,505,922"
Per un pugno di dollari,1/18/1967,"$3,500,000","$200,000",,http://www.the-numbers.com/movie/Per-un-pugno-di-dollari#tab=summary,"$3,500,000"
The Grace Card,2/25/2011,"$2,430,735","$200,000",,http://www.the-numbers.com/movie/Grace-Card-The#tab=summary,"$2,430,735"
She Done Him Wrong,2/9/1933,"$2,000,000","$200,000",,http://www.the-numbers.com/movie/She-Done-Him-Wrong#tab=summary,"$2,000,000"
Trois,2/11/2000,"$1,161,843","$200,000",,http://www.the-numbers.com/movie/Trois#tab=summary,"$1,161,843"
Short Cut to Nirvana: Kumbh Mela,10/22/2004,"$439,651","$200,000",,http://www.the-numbers.com/movie/Short-Cut-to-Nirvana-Kumbh-Mela#tab=summary,"$381,225"
Middle of Nowhere,10/12/2012,"$236,806","$200,000",,http://www.the-numbers.com/movie/Middle-of-Nowhere#tab=summary,"$236,806"
Call+Response,10/10/2008,"$212,989","$200,000",,http://www.the-numbers.com/movie/Call-and-Response#tab=summary,"$212,989"
The Business of Fancy Dancing,5/10/2002,"$174,682","$200,000",,http://www.the-numbers.com/movie/Business-of-Fancydancing-The#tab=summary,"$174,682"
Hybrid,5/10/2002,"$162,605","$200,000",,http://www.the-numbers.com/movie/Hybrid#tab=summary,"$162,605"
Baghead,6/13/2008,"$140,016","$200,000",,http://www.the-numbers.com/movie/Baghead#tab=summary,"$140,016"
Malevolence,9/10/2004,"$346,106","$200,000",,http://www.the-numbers.com/movie/Malevolence#tab=summary,"$126,021"
Side Effects,9/9/2005,"$44,701","$200,000",,http://www.the-numbers.com/movie/Side-Effects#tab=summary,"$44,701"
Good Dick,10/10/2008,"$52,443","$200,000",,http://www.the-numbers.com/movie/Good-Dick#tab=summary,"$28,835"
The Case of the Grinning Cat,7/21/2006,"$7,033","$200,000",,http://www.the-numbers.com/movie/Case-of-the-Grinning-Cat-The#tab=summary,"$7,033"
Solitude,1/7/2005,"$6,260","$200,000",,http://www.the-numbers.com/movie/Solitude#tab=summary,"$6,260"
The Word,3/14/2014,"$3,648","$200,000",,http://www.the-numbers.com/movie/Word-The#tab=summary,"$3,648"
The Trials of Darryl Hunt,6/15/2007,"$1,217","$200,000",,http://www.the-numbers.com/movie/Trials-of-Darryl-Hunt-The#tab=summary,"$1,217"
The Man From Earth,10/19/2007,$0,"$200,000",,http://www.the-numbers.com/movie/Man-From-Earth-The#tab=summary,$0
Samantha: An American Girl Holiday,12/31/2004,$0,"$200,000",,http://www.the-numbers.com/movie/Samantha-An-American-Girl-Holiday#tab=summary,$0
Yesterday Was a Lie,1/17/2008,$0,"$200,000",,http://www.the-numbers.com/movie/Yesterday-Was-a-Lie#tab=summary,$0
Archaeology of a Woman,9/12/2014,$0,"$200,000",,http://www.the-numbers.com/movie/Archaeology-of-a-Woman#tab=summary,$0
Sanctuary; Quite a Conundrum,8/26/2014,$0,"$200,000",,http://www.the-numbers.com/movie/Sanctuary-Quite-a-Conundrum#tab=summary,$0
Theresa Is a Mother,9/29/2015,$0,"$200,000",,http://www.the-numbers.com/movie/Theresa-Is-a-Mother#tab=summary,$0
Perfect Cowboy,11/10/2015,$0,"$200,000",,http://www.the-numbers.com/movie/Perfect-Cowboy#tab=summary,$0
H.,12/31/2014,$0,"$200,000",,http://www.the-numbers.com/movie/H-(2014)#tab=summary,$0
Weekend,9/23/2011,"$1,577,585","$190,000",,http://www.the-numbers.com/movie/Weekend#tab=summary,"$484,592"
Bacheha-Ye aseman,1/22/1999,"$1,628,579","$180,000",,http://www.the-numbers.com/movie/Bacheha-Ye-aseman#tab=summary,"$933,933"
Butterfly Girl,2/27/2015,"$8,956","$180,000",,http://www.the-numbers.com/movie/Butterfly-Girl#tab=summary,"$8,956"
She's Gotta Have It,8/8/1986,"$7,137,502","$175,000",,http://www.the-numbers.com/movie/Shes-Gotta-Have-It#tab=summary,"$7,137,502"
Another Earth,7/22/2011,"$2,102,779","$175,000",,http://www.the-numbers.com/movie/Another-Earth#tab=summary,"$1,321,194"
Sparrows Dance,8/23/2013,"$2,602","$175,000",,http://www.the-numbers.com/movie/Sparrows-Dance#tab=summary,"$2,602"
Heroes of Dirt,9/4/2015,$0,"$175,000",,http://www.the-numbers.com/movie/Heroes-of-Dirt#tab=summary,$0
Dolphin,6/30/1979,"$14,000","$170,000",,http://www.the-numbers.com/movie/Dolphin#tab=summary,"$14,000"
Lumea e a mea,12/31/2015,"$29,827","$168,000",,http://www.the-numbers.com/movie/Lumea-e-a-mea#tab=summary,$0
The Horse Boy,9/11/2009,"$156,612","$160,000",,http://www.the-numbers.com/movie/Horse-Boy-The#tab=summary,"$156,612"
The Calling,3/1/2002,"$32,092","$160,000",,http://www.the-numbers.com/movie/Calling-The#tab=summary,"$32,092"
Sweet Sweetback's Baad Asssss Song,1/1/1971,"$15,200,000","$150,000",,http://www.the-numbers.com/movie/Sweet-Sweetbacks-Baad-Asssss-Song#tab=summary,"$15,200,000"
Once,5/16/2007,"$23,344,056","$150,000",,http://www.the-numbers.com/movie/Once#tab=summary,"$9,445,857"
Tadpole,7/19/2002,"$3,270,128","$150,000",,http://www.the-numbers.com/movie/Tadpole#tab=summary,"$2,891,288"
Woman Chaser,6/23/2000,"$110,719","$150,000",,http://www.the-numbers.com/movie/Woman-Chaser#tab=summary,"$110,719"
Antarctic Edge: 70Âº South,4/17/2015,"$7,193","$150,000",,http://www.the-numbers.com/movie/Antarctic-Edge-70-Degrees-South#tab=summary,"$7,193"
Top Spin,8/21/2015,"$5,858","$150,000",,http://www.the-numbers.com/movie/Top-Spin#tab=summary,"$5,858"
Speak No Evil,12/31/2013,"$32,927","$150,000",,http://www.the-numbers.com/movie/Speak-No-Evil#tab=summary,$0
A Charlie Brown Christmas,10/6/2009,$0,"$150,000",,http://www.the-numbers.com/movie/Charlie-Brown-Christmas-A#tab=summary,$0
Aroused,5/3/2013,$0,"$150,000",,http://www.the-numbers.com/movie/Aroused#tab=summary,$0
Escaping the Holocost,12/31/2015,$0,"$150,000",,http://www.the-numbers.com/movie/Escaping-the-Holocost#tab=summary,$0
The Texas Chainsaw Massacre,10/18/1974,"$26,572,439","$140,000",,http://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The#tab=summary,"$26,572,439"
Roger & Me,12/20/1989,"$6,706,368","$140,000",,http://www.the-numbers.com/movie/Roger-and-Me#tab=summary,"$6,706,368"
Sound of My Voice,4/27/2012,"$429,448","$135,000",,http://www.the-numbers.com/movie/Sound-of-My-Voice#tab=summary,"$408,015"
Cat People,11/16/1942,"$8,000,000","$134,000",,http://www.the-numbers.com/movie/Cat-People#tab=summary,"$4,000,000"
An American in Hollywood,7/18/2014,$0,"$125,000",,http://www.the-numbers.com/movie/American-in-Hollywood-An#tab=summary,$0
The Brain That Sings,8/11/2015,$0,"$125,000",,http://www.the-numbers.com/movie/Brain-That-Sings-The#tab=summary,$0
Romantic Schemer,12/31/2015,$0,"$125,000",,http://www.the-numbers.com/movie/Romantic-Schemer#tab=summary,$0
Your Sister's Sister,6/15/2012,"$3,090,593","$120,000",,http://www.the-numbers.com/movie/Your-Sister-s-Sister#tab=summary,"$1,597,486"
The Blood of My Brother: A Story of Death in Iraq,6/30/2006,$0,"$120,000",,http://www.the-numbers.com/movie/Blood-of-My-Brother-The#tab=summary,$0
A Dog's Breakfast,12/31/2007,$0,"$120,000",,http://www.the-numbers.com/movie/Dog-s-Breakfast-A#tab=summary,$0
A Dog's Breakfast,12/31/2007,$0,"$120,000",,http://www.the-numbers.com/movie/Dogs-Breakfast-A#tab=summary,$0
Une Femme MariÃ©e,5/24/2016,$0,"$120,000",,http://www.the-numbers.com/movie/Femme-Mariee-Une#tab=summary,$0
Night of the Living Dead,10/1/1968,"$30,000,000","$114,000",,http://www.the-numbers.com/movie/Night-of-the-Living-Dead-(1968)#tab=summary,"$12,000,000"
The Birth of a Nation,2/8/1915,"$11,000,000","$110,000",,http://www.the-numbers.com/movie/Birth-of-a-Nation-The#tab=summary,"$10,000,000"
The Work and the Story,10/3/2003,"$16,137","$103,000",,http://www.the-numbers.com/movie/Work-and-the-Story-The#tab=summary,"$16,137"
The Gallows,7/10/2015,"$41,753,881","$100,000",,http://www.the-numbers.com/movie/Gallows-The#tab=summary,"$22,764,410"
Facing the Giants,9/29/2006,"$10,243,159","$100,000",,http://www.the-numbers.com/movie/Facing-the-Giants#tab=summary,"$10,178,331"
Eraserhead,1/1/1977,"$7,000,000","$100,000",,http://www.the-numbers.com/movie/Eraserhead#tab=summary,"$7,000,000"
Hollywood Shuffle,3/1/1987,"$5,228,617","$100,000",,http://www.the-numbers.com/movie/Hollywood-Shuffle#tab=summary,"$5,228,617"
Over the Hill to the Poorhouse,9/17/1920,"$3,000,000","$100,000",,http://www.the-numbers.com/movie/Over-the-Hill-to-the-Poorhouse#tab=summary,"$3,000,000"
The Mighty,10/9/1998,"$6,121,582","$100,000",,http://www.the-numbers.com/movie/Mighty-The#tab=summary,"$2,652,246"
Penitentiary,5/10/1980,"$287,000","$100,000",,http://www.the-numbers.com/movie/Penitentiary#tab=summary,"$287,000"
The Lost Skeleton of Cadavra,2/6/2004,"$110,536","$100,000",,http://www.the-numbers.com/movie/Lost-Skeleton-of-Cadavra-The#tab=summary,"$110,536"
Cheap Thrills,3/21/2014,"$59,424","$100,000",,http://www.the-numbers.com/movie/Cheap-Thrills#tab=summary,"$59,424"
The Past is a Grotesque Animal,6/19/2014,"$20,056","$100,000",,http://www.the-numbers.com/movie/Past-is-a-Grotesque-Animal-The#tab=summary,"$20,056"
Keeping it Real: The Adventures of Greg Walloch,11/9/2001,"$1,358","$100,000",,http://www.the-numbers.com/movie/Keeping-it-Real-The-Adventures-of-Greg-Walloch#tab=summary,"$1,358"
Indie Game: The Movie,5/18/2012,$0,"$100,000",,http://www.the-numbers.com/movie/Indie-Game-The-Movie#tab=summary,$0
"Dude, Where's My Dog",12/31/2014,$0,"$100,000",,http://www.the-numbers.com/movie/Dude-Where-s-My-Dog#tab=summary,$0
Echo Dr.,12/31/2013,$0,"$100,000",,http://www.the-numbers.com/movie/Echo-Dr#tab=summary,$0
Closure,3/17/2015,$0,"$100,000",,http://www.the-numbers.com/movie/Closure#tab=summary,$0
Lunchtime Heroes,12/31/2015,$0,"$100,000",,http://www.the-numbers.com/movie/Lunchtime-Heroes#tab=summary,$0
Open Secret,3/25/2015,$0,"$100,000",,http://www.the-numbers.com/movie/Open-Secret#tab=summary,$0
The Night Visitor,11/10/2015,$0,"$100,000",,http://www.the-numbers.com/movie/Night-Visitor-The#tab=summary,$0
Tiger Orange,7/7/2015,$0,"$100,000",,http://www.the-numbers.com/movie/Tiger-Orange#tab=summary,$0
The Last House on the Left,8/30/1972,"$3,100,000","$87,000",,http://www.the-numbers.com/movie/Last-House-on-the-Left-The-(1972)#tab=summary,"$3,100,000"
Dawn of the Crescent Moon,7/17/2015,"$8,799","$75,000",,http://www.the-numbers.com/movie/Dawn-of-the-Crescent-Moon#tab=summary,"$8,799"
Queen Crab,9/29/2015,$0,"$75,000",,http://www.the-numbers.com/movie/Queen-Crab#tab=summary,$0
Happy Christmas,7/25/2014,"$30,312","$70,000",,http://www.the-numbers.com/movie/Happy-Christmas#tab=summary,"$30,312"
"Peace, Propaganda and the Promised Land",1/28/2005,"$4,930","$70,000",,http://www.the-numbers.com/movie/Peace-Propaganda-and-the-Promised-Land#tab=summary,"$4,930"
Absentia,12/31/2011,"$8,555","$70,000",,http://www.the-numbers.com/movie/Absentia#tab=summary,$0
Pi,7/10/1998,"$4,678,513","$68,000",,http://www.the-numbers.com/movie/Pi-(1998)#tab=summary,"$3,221,152"
I Love You â€¦ Don't Touch Me!,2/20/1998,"$33,598","$68,000",,http://www.the-numbers.com/movie/I-Love-You-Dont-Touch-Me#tab=summary,"$33,598"
20 Dates,2/26/1999,"$602,920","$66,000",,http://www.the-numbers.com/movie/20-Dates#tab=summary,"$541,636"
Super Size Me,5/7/2004,"$22,233,808","$65,000",,http://www.the-numbers.com/movie/Super-Size-Me#tab=summary,"$11,529,368"
Supporting Characters,1/25/2013,"$4,917","$60,000",,http://www.the-numbers.com/movie/Supporting-Characters#tab=summary,"$4,917"
The FP,3/16/2012,$0,"$60,000",,http://www.the-numbers.com/movie/FP-The#tab=summary,$0
Hayride,12/31/2012,$0,"$60,000",,http://www.the-numbers.com/movie/Hayride#tab=summary,$0
The Brain That Wouldn't Die,12/22/2015,$0,"$60,000",,http://www.the-numbers.com/movie/Brain-That-Wouldn-t-Die-The#tab=summary,$0
The Dirties,10/4/2013,$0,"$55,000",,http://www.the-numbers.com/movie/Dirties-The#tab=summary,$0
The Brothers McMullen,8/9/1995,"$10,426,506","$50,000",,http://www.the-numbers.com/movie/Brothers-McMullen-The#tab=summary,"$10,426,506"
