"year","make","model","carline_class","carline_broad","cyl","disp","air_asp","trans_desc","gears","drive_desc","fuel_type","mpg_city","mpg_hwy","mpg_mix","ann_fuel","condition","lux","trans_broad"
2015,"RAM","1500 hfe 4x2","Standard Pick-up Trucks","Trucks",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",18,25,21,2500,"New","Family","Automatic"
2015,"Toyota","tundra 2wd","Standard Pick-up Trucks","Trucks",8,4.6,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Regular Gasoline",15,19,16,3300,"New","Family","Automatic"
2015,"Toyota","tundra 2wd","Standard Pick-up Trucks","Trucks",8,5.7,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Regular Gasoline",13,18,15,3500,"New","Family","Automatic"
2015,"Chevrolet","k15 silverado 4wd","Standard Pick-up Trucks","Trucks",6,4.3,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Regular Gasoline",17,22,19,2750,"New","Family","Automatic"
2015,"Chevrolet","k15 silverado 4wd","Standard Pick-up Trucks","Trucks",8,5.3,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Regular Gasoline",16,22,18,2900,"New","Family","Automatic"
2015,"Chevrolet","k15 silverado 4wd","Standard Pick-up Trucks","Trucks",8,5.3,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Regular Gasoline",16,22,18,2900,"New","Family","Automatic"
2015,"Chevrolet","k15 silverado 4wd","Standard Pick-up Trucks","Trucks",8,6.2,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",15,21,17,3100,"New","Family","Automatic"
2015,"Ford","f150 pickup 4wd","Standard Pick-up Trucks","Trucks",6,2.7,"Turbocharged","Automated Manual",6,"Part-time AWD","Regular Gasoline",18,23,20,2600,"New","Family","Automatic"
2015,"Ford","f150 pickup 4wd","Standard Pick-up Trucks","Trucks",6,3.5,"Turbocharged","Automated Manual",6,"Part-time AWD","Regular Gasoline",17,23,19,2750,"New","Family","Automatic"
2015,"Ford","f150 pickup 4wd ffv","Standard Pick-up Trucks","Trucks",6,3.5,"Naturally Aspirated","Automatic",6,"Part-time AWD","Regular Gasoline",17,23,19,2750,"New","Family","Automatic"
2015,"Ford","f150 pickup 4wd ffv","Standard Pick-up Trucks","Trucks",8,5,"Naturally Aspirated","Automated Manual",6,"Part-time AWD","Regular Gasoline",15,21,17,3100,"New","Family","Automatic"
2015,"GMC","k15 sierra 4wd","Standard Pick-up Trucks","Trucks",6,4.3,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Regular Gasoline",17,22,19,2750,"New","Family","Automatic"
2015,"GMC","k15 sierra 4wd","Standard Pick-up Trucks","Trucks",8,5.3,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Regular Gasoline",16,22,18,2900,"New","Family","Automatic"
2015,"GMC","k15 sierra 4wd","Standard Pick-up Trucks","Trucks",8,5.3,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Regular Gasoline",16,22,18,2900,"New","Family","Automatic"
2015,"GMC","k15 sierra 4wd","Standard Pick-up Trucks","Trucks",8,6.2,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",15,21,17,3100,"New","Family","Automatic"
2015,"NISSAN","titan 4wd","Standard Pick-up Trucks","Trucks",8,5.6,"Naturally Aspirated","Automatic",5,"All Wheel Drive","Regular Gasoline",12,17,14,3750,"New","Family","Automatic"
2015,"NISSAN","titan 4wd","Standard Pick-up Trucks","Trucks",8,5.6,"Naturally Aspirated","Automatic",5,"All Wheel Drive","Regular Gasoline",12,17,14,3750,"New","Family","Automatic"
2015,"RAM","1500 4x4","Standard Pick-up Trucks","Trucks",6,3,"Turbocharged","Automatic",8,"All Wheel Drive","Diesel",19,27,22,2550,"New","Family","Automatic"
2015,"RAM","1500 4x4","Standard Pick-up Trucks","Trucks",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",16,23,19,2750,"New","Family","Automatic"
2015,"RAM","1500 4x4","Standard Pick-up Trucks","Trucks",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",16,23,19,2750,"New","Family","Automatic"
2015,"RAM","1500 4x4","Standard Pick-up Trucks","Trucks",8,5.7,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Mid-Grade Gasoline",13,19,15,3650,"New","Family","Automatic"
2015,"RAM","1500 4x4","Standard Pick-up Trucks","Trucks",8,5.7,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Mid-Grade Gasoline",15,21,17,3200,"New","Family","Automatic"
2015,"Toyota","tundra 4wd","Standard Pick-up Trucks","Trucks",8,4.6,"Naturally Aspirated","Automated Manual",6,"Part-time AWD","Regular Gasoline",14,18,16,3300,"New","Family","Automatic"
2015,"Toyota","tundra 4wd","Standard Pick-up Trucks","Trucks",8,5.7,"Naturally Aspirated","Automated Manual",6,"Part-time AWD","Regular Gasoline",13,17,15,3500,"New","Family","Automatic"
2015,"Toyota","tundra 4wd ffv","Standard Pick-up Trucks","Trucks",8,5.7,"Naturally Aspirated","Automated Manual",6,"Part-time AWD","Regular Gasoline",13,17,15,3500,"New","Family","Automatic"
2015,"Chevrolet","g2500 express conv 2wd cargomdpv","Cargo Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",10,15,12,4400,"New","Family","Automatic"
2015,"Chevrolet","g2500 express conv 2wd cargomdpv","Cargo Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",10,15,12,4400,"New","Family","Automatic"
2015,"GMC","g2500 savana conv 2wd cargo mdpv","Cargo Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",10,15,12,4400,"New","Family","Automatic"
2015,"GMC","g2500 savana conv 2wd cargo mdpv","Cargo Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",10,15,12,4400,"New","Family","Automatic"
2015,"Chevrolet","g2500 express 2wd pass mdpv","Passenger Van","Van",8,4.8,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,17,13,4050,"New","Family","Automatic"
2015,"Chevrolet","g2500 express 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,13,4050,"New","Family","Automatic"
2015,"Chevrolet","g2500 express 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,13,4050,"New","Family","Automatic"
2015,"Chevrolet","g3500 express 2wd pass mdpv","Passenger Van","Van",8,4.8,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,17,13,4050,"New","Family","Automatic"
2015,"Chevrolet","g3500 express 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,12,4400,"New","Family","Automatic"
2015,"Chevrolet","g3500 express 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,12,4400,"New","Family","Automatic"
2015,"Ford","transit t150 wagon","Passenger Van","Van",6,3.5,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Regular Gasoline",14,19,16,3300,"New","Family","Automatic"
2015,"Ford","transit t150 wagon ffv","Passenger Van","Van",6,3.7,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Regular Gasoline",14,19,16,3300,"New","Family","Automatic"
2015,"GMC","g2500 savana 2wd pass mdpv","Passenger Van","Van",8,4.8,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,17,13,4050,"New","Family","Automatic"
2015,"GMC","g2500 savana 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,13,4050,"New","Family","Automatic"
2015,"GMC","g2500 savana 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,13,4050,"New","Family","Automatic"
2015,"GMC","g3500 savana 2wd pass mdpv","Passenger Van","Van",8,4.8,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,17,13,4050,"New","Family","Automatic"
2015,"GMC","g3500 savana 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,12,4400,"New","Family","Automatic"
2015,"GMC","g3500 savana 2wd pass mdpv","Passenger Van","Van",8,6,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",11,16,12,4400,"New","Family","Automatic"
2015,"Chevrolet","city express cargo van","Van","Van",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",24,26,25,2100,"New","Family","Automatic"
2015,"Ford","transit connect van 2wd","Van","Van",4,1.6,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,30,25,2100,"New","Family","Automatic"
2015,"Ford","transit connect van 2wd","Van","Van",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,29,24,2200,"New","Family","Automatic"
2015,"Ford","transit connect wagon fwd","Van","Van",4,1.6,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,30,25,2100,"New","Family","Automatic"
2015,"Ford","transit connect wagon fwd","Van","Van",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,28,23,2300,"New","Family","Automatic"
2015,"Ford","transit connect wagon lwb fwd","Van","Van",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,28,23,2300,"New","Family","Automatic"
2015,"Lincoln","mkt livery fwd","Standard SUV","SUV",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,28,23,2300,"New","Family","Automatic"
2015,"NISSAN","nv200 cargo van","Van","Van",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",24,26,25,2100,"New","Family","Automatic"
2015,"NISSAN","nv200 nyc taxi","Van","Van",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",23,26,24,2200,"New","Family","Automatic"
2015,"RAM","promaster city","Van","Van",4,2.4,"Naturally Aspirated","Automatic",9,"Front Wheel Drive","Regular Gasoline",21,29,24,2200,"New","Family","Automatic"
2015,"Lincoln","mkt livery awd","Standard SUV","SUV",6,3.7,"Naturally Aspirated","Automatic",6,"All Wheel Drive","Regular Gasoline",17,24,19,2750,"New","Family","Automatic"
2015,"Chrysler","town & country","Minivan","Van",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",17,25,20,2600,"New","Family","Automatic"
2015,"Chrysler","town & country","Minivan","Van",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",17,25,20,2600,"New","Family","Automatic"
2015,"Dodge","grand caravan","Minivan","Van",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",17,25,20,2600,"New","Family","Automatic"
2015,"Dodge","grand caravan","Minivan","Van",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",17,25,20,2600,"New","Family","Automatic"
2015,"Honda","odyssey 2wd","Minivan","Van",6,3.5,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",19,28,22,2400,"New","Family","Automatic"
2015,"KIA","sedona","Minivan","Van",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,24,20,2600,"New","Family","Automatic"
2015,"KIA","sedona sx","Minivan","Van",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,25,21,2500,"New","Family","Automatic"
2015,"KIA","sedona sxl","Minivan","Van",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",17,22,19,2750,"New","Family","Automatic"
2015,"MAZDA","mazda 5","Minivan","Van",4,2.5,"Naturally Aspirated","Automated Manual",5,"Front Wheel Drive","Regular Gasoline",21,28,24,2200,"New","Family","Automatic"
2015,"NISSAN","quest","Minivan","Van",6,3.5,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",20,27,22,2400,"New","Family","Automatic"
2015,"RAM","c/v tradesman","Minivan","Van",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",18,26,21,2500,"New","Family","Automatic"
2015,"RAM","c/v tradesman","Minivan","Van",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",18,26,21,2500,"New","Family","Automatic"
2015,"Toyota","sienna","Minivan","Van",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,25,21,2500,"New","Family","Automatic"
2015,"Toyota","sienna awd","Minivan","Van",6,3.5,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",16,23,19,2750,"New","Family","Automatic"
2015,"Acura","mdx 2wd","Small SUV","SUV",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",20,28,23,2500,"New","Luxury","Automatic"
2015,"Acura","rdx 2wd","Small SUV","SUV",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",20,28,23,2500,"New","Luxury","Automatic"
2015,"BMW","x3 sdrive 28i","Small SUV","SUV",4,2,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",21,28,24,2400,"New","Luxury","Automatic"
2015,"Buick","encore","Small SUV","SUV",4,1.4,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,33,28,1900,"New","Family","Automatic"
2015,"Chevrolet","captiva fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",20,28,23,2300,"New","Family","Automatic"
2015,"Chevrolet","equinox fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",22,32,26,2000,"New","Family","Automatic"
2015,"Chevrolet","equinox fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",22,32,26,2000,"New","Family","Automatic"
2015,"Chevrolet","equinox fwd","Small SUV","SUV",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",17,24,20,2600,"New","Family","Automatic"
2015,"Chevrolet","trax","Small SUV","SUV",4,1.4,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",26,34,29,1800,"New","Family","Automatic"
2015,"Dodge","journey","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",4,"Front Wheel Drive","Regular Gasoline",19,26,21,2500,"New","Family","Automatic"
2015,"Dodge","journey","Small SUV","SUV",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",17,25,19,2750,"New","Family","Automatic"
2015,"Ford","edge fwd","Small SUV","SUV",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,30,24,2200,"New","Family","Automatic"
2015,"Ford","edge fwd","Small SUV","SUV",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,30,24,2200,"New","Family","Automatic"
2015,"Ford","edge fwd","Small SUV","SUV",6,2.7,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,27,21,2500,"New","Family","Automatic"
2015,"Ford","edge fwd","Small SUV","SUV",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,26,21,2500,"New","Family","Automatic"
2015,"Ford","escape fwd","Small SUV","SUV",4,1.6,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",23,32,26,2000,"New","Family","Automatic"
2015,"Ford","escape fwd","Small SUV","SUV",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,30,25,2100,"New","Family","Automatic"
2015,"Ford","escape fwd","Small SUV","SUV",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,31,25,2100,"New","Family","Automatic"
2015,"GMC","terrain fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",22,32,26,2000,"New","Family","Automatic"
2015,"GMC","terrain fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",22,32,26,2000,"New","Family","Automatic"
2015,"GMC","terrain fwd","Small SUV","SUV",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",17,24,20,2600,"New","Family","Automatic"
2015,"Honda","crosstour 2wd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",5,"Front Wheel Drive","Regular Gasoline",22,31,25,2100,"New","Family","Automatic"
2015,"Honda","crosstour 2wd","Small SUV","SUV",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,30,23,2300,"New","Family","Automatic"
2015,"Honda","cr-v 2wd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",27,34,29,1800,"New","Family","Automatic"
2015,"Honda","pilot 2wd","Small SUV","SUV",6,3.5,"Naturally Aspirated","Automatic",5,"Front Wheel Drive","Regular Gasoline",18,25,21,2500,"New","Family","Automatic"
2015,"Hyundai","santa fe fwd","Small SUV","SUV",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,25,21,2500,"New","Family","Automatic"
2015,"Hyundai","santa fe sport fwd","Small SUV","SUV",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",19,27,22,2400,"New","Family","Automatic"
2015,"Hyundai","santa fe sport fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,27,23,2300,"New","Family","Automatic"
2015,"Hyundai","santa fe sport ultimate fwd","Small SUV","SUV",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",19,26,22,2400,"New","Family","Automatic"
2015,"Hyundai","santa fe ultimate fwd","Small SUV","SUV",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",17,23,20,2600,"New","Family","Automatic"
2015,"Hyundai","tucson fwd","Small SUV","SUV",4,2,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",23,29,25,2100,"New","Family","Automatic"
2015,"Hyundai","tucson fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",21,28,24,2200,"New","Family","Automatic"
2015,"INFINITI","qx60 fwd","Small SUV","SUV",6,3.5,"Naturally Aspirated","Continuously Variable",7,"Front Wheel Drive","Premium Gasoline",21,27,23,2500,"New","Luxury","Automatic"
2015,"INFINITI","qx70 rwd","Small SUV","SUV",6,3.7,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",17,24,19,3000,"New","Luxury","Automatic"
2015,"Jeep","cherokee fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",9,"Front Wheel Drive","Regular Gasoline",22,31,25,2100,"New","Family","Automatic"
2015,"Jeep","cherokee fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",9,"Front Wheel Drive","Regular Gasoline",22,31,25,2100,"New","Family","Automatic"
2015,"Jeep","cherokee fwd","Small SUV","SUV",6,3.2,"Naturally Aspirated","Automatic",9,"Front Wheel Drive","Regular Gasoline",21,29,24,2200,"New","Family","Automatic"
2015,"Jeep","compass fwd","Small SUV","SUV",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",22,27,24,2200,"New","Family","Automatic"
2015,"Jeep","compass fwd","Small SUV","SUV",4,2,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",23,30,26,2000,"New","Family","Manual"
2015,"Jeep","compass fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",21,28,23,2300,"New","Family","Automatic"
2015,"Jeep","compass fwd","Small SUV","SUV",4,2.4,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",23,29,25,2100,"New","Family","Manual"
2015,"Jeep","patriot fwd","Small SUV","SUV",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",22,27,24,2200,"New","Family","Automatic"
2015,"Jeep","patriot fwd","Small SUV","SUV",4,2,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",23,30,26,2000,"New","Family","Manual"
