count,from,to,lat1,lon1,lat2,lon2
1,Bhutan,Bangladesh,27.514162,90.433601,23.684994,90.356331
3,Bhutan,India,27.514162,90.433601,20.593684,78.96288
1,Bhutan,Nepal,27.514162,90.433601,28.394857,84.124008
2,Bolivia,Argentina,-16.290154,-63.588653,-38.416097,-63.616672
2,Bolivia,Brazil,-16.290154,-63.588653,-14.235004,-51.92528
3,Bolivia,Chile,-16.290154,-63.588653,-35.675147,-71.542969
1,Bolivia,Colombia,-16.290154,-63.588653,4.570868,-74.297333
1,Bolivia,Panama,-16.290154,-63.588653,8.537981,-80.782127
2,Bolivia,Paraguay,-16.290154,-63.588653,-23.442503,-58.443832
8,Bolivia,Peru,-16.290154,-63.588653,-9.189967,-75.015152
2,Bolivia,Spain,-16.290154,-63.588653,40.463667,-3.74922
2,Bolivia,United States,-16.290154,-63.588653,37.09024,-95.712891
1,Bosnia and Herzegovina,Austria,43.915886,17.679076,47.516231,14.550072
1,Bosnia and Herzegovina,Croatia,43.915886,17.679076,45.1,15.2
1,Bosnia and Herzegovina,Denmark,43.915886,17.679076,56.26392,9.501785
2,Bosnia and Herzegovina,Germany,43.915886,17.679076,51.165691,10.451526
1,Bosnia and Herzegovina,Italy,43.915886,17.679076,41.87194,12.56738
3,Bosnia and Herzegovina,Serbia,43.915886,17.679076,44.016521,21.005859
1,Bosnia and Herzegovina,Slovenia,43.915886,17.679076,46.151241,14.995463
1,Bosnia and Herzegovina,Sweden,43.915886,17.679076,60.128161,18.643501
1,Bosnia and Herzegovina,Switzerland,43.915886,17.679076,46.818188,8.227512
4,Bosnia and Herzegovina,Turkey,43.915886,17.679076,38.963745,35.243322
1,Botswana,Kenya,-22.328474,24.684866,-0.023559,37.906193
1,Botswana,Namibia,-22.328474,24.684866,-22.95764,18.49041
9,Botswana,South Africa,-22.328474,24.684866,-30.559482,22.937506
1,Botswana,Zambia,-22.328474,24.684866,-13.133897,27.849332
2,Botswana,Zimbabwe,-22.328474,24.684866,-19.015438,29.154857
2,Brazil,Angola,-14.235004,-51.92528,-11.202692,17.873887
29,Brazil,Argentina,-14.235004,-51.92528,-38.416097,-63.616672
1,Brazil,Barbados,-14.235004,-51.92528,13.193887,-59.543198
3,Brazil,Bolivia,-14.235004,-51.92528,-16.290154,-63.588653
2,Brazil,Canada,-14.235004,-51.92528,56.130366,-106.346771
6,Brazil,Chile,-14.235004,-51.92528,-35.675147,-71.542969
4,Brazil,Colombia,-14.235004,-51.92528,4.570868,-74.297333
4,Brazil,Dominican Republic,-14.235004,-51.92528,18.735693,-70.162651
1,Brazil,Ecuador,-14.235004,-51.92528,-1.831239,-78.183406
4,Brazil,France,-14.235004,-51.92528,46.227638,2.213749
1,Brazil,French Guiana,-14.235004,-51.92528,3.933889,-53.125782
9,Brazil,Germany,-14.235004,-51.92528,51.165691,10.451526
4,Brazil,Italy,-14.235004,-51.92528,41.87194,12.56738
1,Brazil,Morocco,-14.235004,-51.92528,31.791702,-7.09262
2,Brazil,Netherlands,-14.235004,-51.92528,52.132633,5.291266
7,Brazil,Panama,-14.235004,-51.92528,8.537981,-80.782127
5,Brazil,Paraguay,-14.235004,-51.92528,-23.442503,-58.443832
10,Brazil,Peru,-14.235004,-51.92528,-9.189967,-75.015152
12,Brazil,Portugal,-14.235004,-51.92528,39.399872,-8.224454
1,Brazil,Qatar,-14.235004,-51.92528,25.354826,51.183884
2,Brazil,South Africa,-14.235004,-51.92528,-30.559482,22.937506
8,Brazil,Spain,-14.235004,-51.92528,40.463667,-3.74922
1,Brazil,Suriname,-14.235004,-51.92528,3.919305,-56.027783
1,Brazil,Switzerland,-14.235004,-51.92528,46.818188,8.227512
1,Brazil,Togo,-14.235004,-51.92528,8.619543,0.824782
1,Brazil,Turkey,-14.235004,-51.92528,38.963745,35.243322
3,Brazil,United Arab Emirates,-14.235004,-51.92528,23.424076,53.847818
3,Brazil,United Kingdom,-14.235004,-51.92528,55.378051,-3.435973
58,Brazil,United States,-14.235004,-51.92528,37.09024,-95.712891
9,Brazil,Uruguay,-14.235004,-51.92528,-32.522779,-55.765835
3,Brazil,Venezuela,-14.235004,-51.92528,6.42375,-66.58973
2,British Virgin Islands,Dominica,18.420695,-64.639968,15.414999,-61.370976
4,British Virgin Islands,Netherlands Antilles,18.420695,-64.639968,12.2018902,-68.2623822
6,British Virgin Islands,Puerto Rico,18.420695,-64.639968,18.220833,-66.590149
1,British Virgin Islands,Saint Kitts and Nevis,18.420695,-64.639968,17.357822,-62.782998
3,British Virgin Islands,Virgin Islands,18.420695,-64.639968,18.335765,-64.896335
1,Brunei,Australia,4.535277,114.727669,-25.274398,133.775136
1,Brunei,China,4.535277,114.727669,35.86166,104.195397
2,Brunei,Hong Kong,4.535277,114.727669,22.396428,114.109497
4,Brunei,Indonesia,4.535277,114.727669,-0.789275,113.921327
7,Brunei,Malaysia,4.535277,114.727669,4.210484,101.975766
2,Brunei,Philippines,4.535277,114.727669,12.879721,121.774017
1,Brunei,Saudi Arabia,4.535277,114.727669,23.885942,45.079162
2,Brunei,Singapore,4.535277,114.727669,1.352083,103.819836
2,Brunei,Thailand,4.535277,114.727669,15.870032,100.992541
1,Brunei,United Arab Emirates,4.535277,114.727669,23.424076,53.847818
3,Bulgaria,Austria,42.733883,25.48583,47.516231,14.550072
4,Bulgaria,Belgium,42.733883,25.48583,50.503887,4.469936
4,Bulgaria,Cyprus,42.733883,25.48583,35.126413,33.429859
2,Bulgaria,Czech Republic,42.733883,25.48583,49.817492,15.472962
1,Bulgaria,Denmark,42.733883,25.48583,56.26392,9.501785
1,Bulgaria,Finland,42.733883,25.48583,61.92411,25.748151
3,Bulgaria,France,42.733883,25.48583,46.227638,2.213749
8,Bulgaria,Germany,42.733883,25.48583,51.165691,10.451526
4,Bulgaria,Greece,42.733883,25.48583,39.074208,21.824312
1,Bulgaria,Ireland,42.733883,25.48583,53.41291,-8.24389
2,Bulgaria,Israel,42.733883,25.48583,31.046051,34.851612
7,Bulgaria,Italy,42.733883,25.48583,41.87194,12.56738
1,Bulgaria,Luxembourg,42.733883,25.48583,49.815273,6.129583
2,Bulgaria,Netherlands,42.733883,25.48583,52.132633,5.291266
1,Bulgaria,Norway,42.733883,25.48583,60.472024,8.468946
2,Bulgaria,Poland,42.733883,25.48583,51.919438,19.145136
3,Bulgaria,Romania,42.733883,25.48583,45.943161,24.96676
8,Bulgaria,Russia,42.733883,25.48583,61.52401,105.318756
2,Bulgaria,Serbia,42.733883,25.48583,44.016521,21.005859
8,Bulgaria,Spain,42.733883,25.48583,40.463667,-3.74922
1,Bulgaria,Switzerland,42.733883,25.48583,46.818188,8.227512
1,Bulgaria,Turkey,42.733883,25.48583,38.963745,35.243322
1,Bulgaria,United Arab Emirates,42.733883,25.48583,23.424076,53.847818
10,Bulgaria,United Kingdom,42.733883,25.48583,55.378051,-3.435973
1,Burkina Faso,Algeria,12.238333,-1.561593,28.033886,1.659626
4,Burkina Faso,Belgium,12.238333,-1.561593,50.503887,4.469936
1,Burkina Faso,Benin,12.238333,-1.561593,9.30769,2.315834
8,Burkina Faso,Cote d'Ivoire,12.238333,-1.561593,7.539989,-5.54708
1,Burkina Faso,Ethiopia,12.238333,-1.561593,9.145,40.489673
1,Burkina Faso,France,12.238333,-1.561593,46.227638,2.213749
1,Burkina Faso,Ghana,12.238333,-1.561593,7.946527,-1.023194
3,Burkina Faso,Mali,12.238333,-1.561593,17.570692,-3.996166
1,Burkina Faso,Morocco,12.238333,-1.561593,31.791702,-7.09262
7,Burkina Faso,Niger,12.238333,-1.561593,17.607789,8.081666
1,Burkina Faso,Senegal,12.238333,-1.561593,14.497401,-14.452362
2,Burkina Faso,Togo,12.238333,-1.561593,8.619543,0.824782
1,Burkina Faso,Tunisia,12.238333,-1.561593,33.886917,9.537499
1,Burkina Faso,Turkey,12.238333,-1.561593,38.963745,35.243322
1,Burma,Bangladesh,21.913965,95.956223,23.684994,90.356331
1,Burma,Cambodia,21.913965,95.956223,12.565679,104.990963
8,Burma,China,21.913965,95.956223,35.86166,104.195397
1,Burma,Hong Kong,21.913965,95.956223,22.396428,114.109497
1,Burma,India,21.913965,95.956223,20.593684,78.96288
1,Burma,Japan,21.913965,95.956223,36.204824,138.252924
3,Burma,Malaysia,21.913965,95.956223,4.210484,101.975766
1,Burma,Qatar,21.913965,95.956223,25.354826,51.183884
6,Burma,Singapore,21.913965,95.956223,1.352083,103.819836
1,Burma,Taiwan,21.913965,95.956223,23.69781,120.960515
12,Burma,Thailand,21.913965,95.956223,15.870032,100.992541
2,Burma,Vietnam,21.913965,95.956223,14.058324,108.277199
6,Burundi,Kenya,-3.373056,29.918886,-0.023559,37.906193
6,Burundi,Rwanda,-3.373056,29.918886,-1.940278,29.873888
1,Burundi,Uganda,-3.373056,29.918886,1.373333,32.290275
1,Cambodia,Burma,12.565679,104.990963,21.913965,95.956223
10,Cambodia,China,12.565679,104.990963,35.86166,104.195397
2,Cambodia,Hong Kong,12.565679,104.990963,22.396428,114.109497
5,Cambodia,Laos,12.565679,104.990963,19.85627,102.495496
4,Cambodia,Malaysia,12.565679,104.990963,4.210484,101.975766
1,Cambodia,Philippines,12.565679,104.990963,12.879721,121.774017
9,Cambodia,Singapore,12.565679,104.990963,1.352083,103.819836
2,Cambodia,South Korea,12.565679,104.990963,35.907757,127.766922
3,Cambodia,Taiwan,12.565679,104.990963,23.69781,120.960515
8,Cambodia,Thailand,12.565679,104.990963,15.870032,100.992541
14,Cambodia,Vietnam,12.565679,104.990963,14.058324,108.277199
9,Cameroon,Belgium,7.369722,12.354722,50.503887,4.469936
4,Cameroon,Benin,7.369722,12.354722,9.30769,2.315834
2,Cameroon,Central African Republic,7.369722,12.354722,6.611111,20.939444
3,Cameroon,Chad,7.369722,12.354722,15.454166,18.732207
5,Cameroon,Congo (Brazzaville),7.369722,12.354722,-4.267778,15.291944
4,Cameroon,Congo (Kinshasa),7.369722,12.354722,-4.038333,21.758664
1,Cameroon,Cote d'Ivoire,7.369722,12.354722,7.539989,-5.54708
5,Cameroon,Equatorial Guinea,7.369722,12.354722,1.650801,10.267895
2,Cameroon,Ethiopia,7.369722,12.354722,9.145,40.489673
4,Cameroon,France,7.369722,12.354722,46.227638,2.213749
5,Cameroon,Gabon,7.369722,12.354722,-0.803689,11.609444
2,Cameroon,Kenya,7.369722,12.354722,-0.023559,37.906193
2,Cameroon,Morocco,7.369722,12.354722,31.791702,-7.09262
2,Cameroon,Nigeria,7.369722,12.354722,9.081999,8.675277
1,Cameroon,Senegal,7.369722,12.354722,14.497401,-14.452362
1,Cameroon,Togo,7.369722,12.354722,8.619543,0.824782
1,Cameroon,Turkey,7.369722,12.354722,38.963745,35.243322
1,Canada,Algeria,56.130366,-106.346771,28.033886,1.659626
2,Canada,Antigua and Barbuda,56.130366,-106.346771,17.060816,-61.796428
2,Canada,Aruba,56.130366,-106.346771,12.52111,-69.968338
1,Canada,Australia,56.130366,-106.346771,-25.274398,133.775136
3,Canada,Austria,56.130366,-106.346771,47.516231,14.550072
4,Canada,Bahamas,56.130366,-106.346771,25.03428,-77.39628
2,Canada,Barbados,56.130366,-106.346771,13.193887,-59.543198
6,Canada,Belgium,56.130366,-106.346771,50.503887,4.469936
2,Canada,Bermuda,56.130366,-106.346771,32.3078,-64.7505
2,Canada,Brazil,56.130366,-106.346771,-14.235004,-51.92528
2,Canada,Cayman Islands,56.130366,-106.346771,19.3133,-81.2546
1,Canada,Chile,56.130366,-106.346771,-35.675147,-71.542969
15,Canada,China,56.130366,-106.346771,35.86166,104.195397
2,Canada,Colombia,56.130366,-106.346771,4.570868,-74.297333
3,Canada,Costa Rica,56.130366,-106.346771,9.748917,-83.753428
27,Canada,Cuba,56.130366,-106.346771,21.521757,-77.781167
3,Canada,Denmark,56.130366,-106.346771,56.26392,9.501785
14,Canada,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1,Canada,Egypt,56.130366,-106.346771,26.820553,30.802498
1,Canada,El Salvador,56.130366,-106.346771,13.794185,-88.89653
1,Canada,Ethiopia,56.130366,-106.346771,9.145,40.489673
19,Canada,France,56.130366,-106.346771,46.227638,2.213749
19,Canada,Germany,56.130366,-106.346771,51.165691,10.451526
2,Canada,Greece,56.130366,-106.346771,39.074208,21.824312
2,Canada,Grenada,56.130366,-106.346771,12.1165,-61.679
1,Canada,Guadeloupe,56.130366,-106.346771,16.265,-61.551
2,Canada,Guyana,56.130366,-106.346771,4.860416,-58.93018
1,Canada,Haiti,56.130366,-106.346771,18.971187,-72.285215
4,Canada,Hong Kong,56.130366,-106.346771,22.396428,114.109497
2,Canada,Iceland,56.130366,-106.346771,64.963051,-19.020835
3,Canada,Ireland,56.130366,-106.346771,53.41291,-8.24389
2,Canada,Israel,56.130366,-106.346771,31.046051,34.851612
8,Canada,Italy,56.130366,-106.346771,41.87194,12.56738
10,Canada,Jamaica,56.130366,-106.346771,18.109581,-77.297508
10,Canada,Japan,56.130366,-106.346771,36.204824,138.252924
3,Canada,Jordan,56.130366,-106.346771,30.585164,36.238414
1,Canada,Martinique,56.130366,-106.346771,14.641528,-61.024174
23,Canada,Mexico,56.130366,-106.346771,23.634501,-102.552784
1,Canada,Morocco,56.130366,-106.346771,31.791702,-7.09262
10,Canada,Netherlands,56.130366,-106.346771,52.132633,5.291266
1,Canada,Netherlands Antilles,56.130366,-106.346771,12.2018902,-68.2623822
2,Canada,New Zealand,56.130366,-106.346771,-40.900557,174.885971
3,Canada,Pakistan,56.130366,-106.346771,30.375321,69.345116
1,Canada,Panama,56.130366,-106.346771,8.537981,-80.782127
1,Canada,Peru,56.130366,-106.346771,-9.189967,-75.015152
1,Canada,Philippines,56.130366,-106.346771,12.879721,121.774017
2,Canada,Poland,56.130366,-106.346771,51.919438,19.145136
9,Canada,Portugal,56.130366,-106.346771,39.399872,-8.224454
1,Canada,Puerto Rico,56.130366,-106.346771,18.220833,-66.590149
1,Canada,Qatar,56.130366,-106.346771,25.354826,51.183884
2,Canada,Russia,56.130366,-106.346771,61.52401,105.318756
2,Canada,Saint Lucia,56.130366,-106.346771,13.909444,-60.978893
3,Canada,Saint Pierre and Miquelon,56.130366,-106.346771,46.8852,-56.3159
1,Canada,Saudi Arabia,56.130366,-106.346771,23.885942,45.079162
4,Canada,Spain,56.130366,-106.346771,40.463667,-3.74922
8,Canada,Switzerland,56.130366,-106.346771,46.818188,8.227512
3,Canada,Taiwan,56.130366,-106.346771,23.69781,120.960515
2,Canada,Trinidad and Tobago,56.130366,-106.346771,10.691803,-61.222503
1,Canada,Tunisia,56.130366,-106.346771,33.886917,9.537499
2,Canada,Turkey,56.130366,-106.346771,38.963745,35.243322
2,Canada,Turks and Caicos Islands,56.130366,-106.346771,21.694025,-71.797928
3,Canada,United Arab Emirates,56.130366,-106.346771,23.424076,53.847818
41,Canada,United Kingdom,56.130366,-106.346771,55.378051,-3.435973
364,Canada,United States,56.130366,-106.346771,37.09024,-95.712891
2,Cape Verde,France,15.120142,-23.6051721,46.227638,2.213749
4,Cape Verde,Germany,15.120142,-23.6051721,51.165691,10.451526
1,Cape Verde,Luxembourg,15.120142,-23.6051721,49.815273,6.129583
2,Cape Verde,Netherlands,15.120142,-23.6051721,52.132633,5.291266
6,Cape Verde,Portugal,15.120142,-23.6051721,39.399872,-8.224454
9,Cape Verde,United Kingdom,15.120142,-23.6051721,55.378051,-3.435973
1,Cayman Islands,Bahamas,19.3133,-81.2546,25.03428,-77.39628
2,Cayman Islands,Canada,19.3133,-81.2546,56.130366,-106.346771
1,Cayman Islands,Cuba,19.3133,-81.2546,21.521757,-77.781167
2,Cayman Islands,Honduras,19.3133,-81.2546,15.199999,-86.241905
1,Cayman Islands,Jamaica,19.3133,-81.2546,18.109581,-77.297508
16,Cayman Islands,United States,19.3133,-81.2546,37.09024,-95.712891
2,Central African Republic,Cameroon,6.611111,20.939444,7.369722,12.354722
1,Central African Republic,Morocco,6.611111,20.939444,31.791702,-7.09262
3,Chad,Cameroon,15.454166,18.732207,7.369722,12.354722
1,Chad,Ethiopia,15.454166,18.732207,9.145,40.489673
1,Chad,France,15.454166,18.732207,46.227638,2.213749
1,Chad,Niger,15.454166,18.732207,17.607789,8.081666
2,Chad,Nigeria,15.454166,18.732207,9.081999,8.675277
1,Chad,Turkey,15.454166,18.732207,38.963745,35.243322
10,Chile,Argentina,-35.675147,-71.542969,-38.416097,-63.616672
2,Chile,Australia,-35.675147,-71.542969,-25.274398,133.775136
3,Chile,Bolivia,-35.675147,-71.542969,-16.290154,-63.588653
6,Chile,Brazil,-35.675147,-71.542969,-14.235004,-51.92528
1,Chile,Canada,-35.675147,-71.542969,56.130366,-106.346771
2,Chile,Colombia,-35.675147,-71.542969,4.570868,-74.297333
1,Chile,Dominican Republic,-35.675147,-71.542969,18.735693,-70.162651
2,Chile,Ecuador,-35.675147,-71.542969,-1.831239,-78.183406
2,Chile,France,-35.675147,-71.542969,46.227638,2.213749
1,Chile,French Polynesia,-35.675147,-71.542969,-17.679742,-149.406843
1,Chile,Mexico,-35.675147,-71.542969,23.634501,-102.552784
2,Chile,New Zealand,-35.675147,-71.542969,-40.900557,174.885971
1,Chile,Panama,-35.675147,-71.542969,8.537981,-80.782127
2,Chile,Paraguay,-35.675147,-71.542969,-23.442503,-58.443832
7,Chile,Peru,-35.675147,-71.542969,-9.189967,-75.015152
2,Chile,Spain,-35.675147,-71.542969,40.463667,-3.74922
10,Chile,United States,-35.675147,-71.542969,37.09024,-95.712891
2,Chile,Uruguay,-35.675147,-71.542969,-32.522779,-55.765835
1,Chile,Venezuela,-35.675147,-71.542969,6.42375,-66.58973
1,China,Algeria,35.86166,104.195397,28.033886,1.659626
1,China,Angola,35.86166,104.195397,-11.202692,17.873887
17,China,Australia,35.86166,104.195397,-25.274398,133.775136
2,China,Austria,35.86166,104.195397,47.516231,14.550072
2,China,Azerbaijan,35.86166,104.195397,40.143105,47.576927
2,China,Bangladesh,35.86166,104.195397,23.684994,90.356331
2,China,Belgium,35.86166,104.195397,50.503887,4.469936
1,China,Brunei,35.86166,104.195397,4.535277,114.727669
8,China,Burma,35.86166,104.195397,21.913965,95.956223
11,China,Cambodia,35.86166,104.195397,12.565679,104.990963
15,China,Canada,35.86166,104.195397,56.130366,-106.346771
3,China,Denmark,35.86166,104.195397,56.26392,9.501785
4,China,Egypt,35.86166,104.195397,26.820553,30.802498
6,China,Ethiopia,35.86166,104.195397,9.145,40.489673
6,China,Finland,35.86166,104.195397,61.92411,25.748151
10,China,France,35.86166,104.195397,46.227638,2.213749
1,China,Georgia,35.86166,104.195397,32.1656221,-82.9000751
17,China,Germany,35.86166,104.195397,51.165691,10.451526
118,China,Hong Kong,35.86166,104.195397,22.396428,114.109497
6,China,India,35.86166,104.195397,20.593684,78.96288
13,China,Indonesia,35.86166,104.195397,-0.789275,113.921327
4,China,Iran,35.86166,104.195397,32.427908,53.688046
2,China,Israel,35.86166,104.195397,31.046051,34.851612
5,China,Italy,35.86166,104.195397,41.87194,12.56738
142,China,Japan,35.86166,104.195397,36.204824,138.252924
7,China,Kazakhstan,35.86166,104.195397,48.019573,66.923684
2,China,Kenya,35.86166,104.195397,-0.023559,37.906193
3,China,Korea,35.86166,104.195397,35.907757,127.766922
5,China,Kyrgyzstan,35.86166,104.195397,41.20438,74.766098
5,China,Laos,35.86166,104.195397,19.85627,102.495496
46,China,Macau,35.86166,104.195397,22.198745,113.543873
29,China,Malaysia,35.86166,104.195397,4.210484,101.975766
4,China,Maldives,35.86166,104.195397,1.977247,73.5361034
2,China,Mauritius,35.86166,104.195397,-20.348404,57.552152
1,China,Mexico,35.86166,104.195397,23.634501,-102.552784
4,China,Mongolia,35.86166,104.195397,46.862496,103.846656
4,China,Nepal,35.86166,104.195397,28.394857,84.124008
13,China,Netherlands,35.86166,104.195397,52.132633,5.291266
3,China,New Zealand,35.86166,104.195397,-40.900557,174.885971
3,China,Northern Mariana Islands,35.86166,104.195397,15.0979,145.6739
4,China,Pakistan,35.86166,104.195397,30.375321,69.345116
13,China,Philippines,35.86166,104.195397,12.879721,121.774017
2,China,Poland,35.86166,104.195397,51.919438,19.145136
6,China,Qatar,35.86166,104.195397,25.354826,51.183884
39,China,Russia,35.86166,104.195397,61.52401,105.318756
2,China,Saudi Arabia,35.86166,104.195397,23.885942,45.079162
45,China,Singapore,35.86166,104.195397,1.352083,103.819836
2,China,South Africa,35.86166,104.195397,-30.559482,22.937506
66,China,South Korea,35.86166,104.195397,35.907757,127.766922
2,China,Spain,35.86166,104.195397,40.463667,-3.74922
3,China,Sri Lanka,35.86166,104.195397,7.873054,80.771797
2,China,Sweden,35.86166,104.195397,60.128161,18.643501
3,China,Switzerland,35.86166,104.195397,46.818188,8.227512
191,China,Taiwan,35.86166,104.195397,23.69781,120.960515
4,China,Tajikistan,35.86166,104.195397,38.861034,71.276093
73,China,Thailand,35.86166,104.195397,15.870032,100.992541
7,China,Turkey,35.86166,104.195397,38.963745,35.243322
1,China,Turkmenistan,35.86166,104.195397,38.969719,59.556278
14,China,United Arab Emirates,35.86166,104.195397,23.424076,53.847818
11,China,United Kingdom,35.86166,104.195397,55.378051,-3.435973
58,China,United States,35.86166,104.195397,37.09024,-95.712891
4,China,Uzbekistan,35.86166,104.195397,41.377491,64.585262
23,China,Vietnam,35.86166,104.195397,14.058324,108.277199
1,Christmas Island,Australia,-10.447525,105.690449,-25.274398,133.775136
1,Christmas Island,Cocos (Keeling) Islands,-10.447525,105.690449,-12.1708739,96.8417392
1,Cocos (Keeling) Islands,Christmas Island,-12.1708739,96.8417392,-10.447525,105.690449
2,Colombia,Argentina,4.570868,-74.297333,-38.416097,-63.616672
2,Colombia,Aruba,4.570868,-74.297333,12.52111,-69.968338
1,Colombia,Bolivia,4.570868,-74.297333,-16.290154,-63.588653
4,Colombia,Brazil,4.570868,-74.297333,-14.235004,-51.92528
2,Colombia,Canada,4.570868,-74.297333,56.130366,-106.346771
2,Colombia,Chile,4.570868,-74.297333,-35.675147,-71.542969
