"isbn","title","authors","publishedDate","publisher","categories","pageCount","averageRating","ratingsCount","maturityRating","imageThumbnail","infoLink","textSnippet"
"0385472943","The Runaway Jury","John Grisham","1996","Doubleday Books","Fiction",401,5,2,"NOT_MATURE","http://books.google.com/books/content?id=w3inlQmReiAC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=w3inlQmReiAC&dq=isbn:0385472943&hl=&source=gbs_api","Goes behind the doors of a jury room to reveal what happens among members of a jury in the middle of deliberations as one powerful leader of the jury works to sway the verdict"
"0446523569","Message in a Bottle","Nicholas Sparks","2000-09-01","Grand Central Publishing","Fiction",352,3,17,"NOT_MATURE","http://books.google.com/books/content?id=SquEmRGaluEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","https://play.google.com/store/books/details?id=SquEmRGaluEC&source=gbs_api","While jogging along the Cape Cod shore, a thirtysomething single mother struggling to recover from a difficult divorce stumbles upon a half-buried bottle containing a touching love letter that sends her on an uncertain odyssey of self ..."
"0440207622","Daddy","Danielle Steel","1990","Dell Publishing Company","Fiction",386,4,6,"NOT_MATURE","http://books.google.com/books/content?id=17BDeJUDJ-0C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=17BDeJUDJ-0C&dq=isbn:0440207622&hl=&source=gbs_api","The divorce of Oliver and Sarah after eighteen years of marriage becomes the catalyst that compels three generations to explore their lives, loves, goals, and expectations quot;Daddy&quot;."
"0425132048","Eyes of Prey","John Sandford","1992","Berkley Publishing Group","Fiction",358,4.5,7,"NOT_MATURE","http://books.google.com/books/content?id=ZUAsCfQjoeAC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=ZUAsCfQjoeAC&dq=isbn:0425132048&hl=&source=gbs_api","When a series of gruesome mutilation killings stuns Minneapolis Lt. Lucas Davenport, still battling personal demons unleashed by an earlier investigation, must force himself to track the killer. Reprint. PW. K."
"0446604402","The Laws of Our Fathers","Scott Turow","1997-09-01","Grand Central Publishing","Fiction",832,3,3,"NOT_MATURE","http://books.google.com/books/content?id=pojCBUOxC0UC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=pojCBUOxC0UC&dq=isbn:0446604402&hl=&source=gbs_api","In Kindle County, a woman is killed in an apparent random drive-by shooting."
"0312263120","Digital Fortress","Dan Brown","2000-05-05","Macmillan","Fiction",384,3,3009,"NOT_MATURE","http://books.google.com/books/content?id=NTCUrqzyhMsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=NTCUrqzyhMsC&dq=isbn:0312263120&hl=&source=gbs_api","A former National Security Agency programmer threatens to release a mathematical formula that will allow organized crime and terrorism to skyrocket, unless the code-breaking computer that is used to keep them in check but that violates ..."
"0380778556","Rebecca","Daphne Du Maurier","1994-11-01","Avon","Fiction",384,4,2534,"NOT_MATURE","http://books.google.com/books/content?id=vkey0ScBQDgC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=vkey0ScBQDgC&dq=isbn:0380778556&hl=&source=gbs_api","Danvers -- still loyal. And as an eerie presentiment of evil tightened around her heart, the second Mrs. de Winter began her search for the real fate of Rebecca...for the secrets of Manderley."
"0312952716","A Simple Plan","Scott Smith","1993","Macmillan","Fiction",417,4,8,"NOT_MATURE","http://books.google.com/books/content?id=dZxu8YSGEekC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=dZxu8YSGEekC&dq=isbn:0312952716&hl=&source=gbs_api","A downward spiral of violence and deception catches Hank Mitchell after he, his brother, and a friend keep the four million dollars they find in a crashed plane"
"0440221315","The Gift","Danielle Steel","1996","Dell Publishing Company","Fiction",275,4,2,"NOT_MATURE","http://books.google.com/books/content?id=0SrNDP1SYhUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=0SrNDP1SYhUC&dq=isbn:0440221315&hl=&source=gbs_api","In a small, peaceful midwestern town during the 1950s, a happy family is shattered by a child&#39;s death, a loving marriage begins to unravel, and the arrival of a young woman will change many lives forever. nbsp; Th"
"067169507X","Seat of the Soul","Gary Zukav","1990-01-15","Free Press","Body, Mind & Spirit",256,5,3,"NOT_MATURE","http://books.google.com/books/content?id=b79gJIxsL5cC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=b79gJIxsL5cC&dq=isbn:067169507X&hl=&source=gbs_api","The Seat of the Soul describes the remarkable journey to the spirit that each of us is on."
"0743418131","Deck the Halls","Mary Higgins Clark, Carol Higgins Clark","2001-10-01","Simon and Schuster","Fiction",320,3,9,"NOT_MATURE","http://books.google.com/books/content?id=hdF6HTBvK30C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=hdF6HTBvK30C&dq=isbn:0743418131&hl=&source=gbs_api","When Regan Reilly&#39;s father is kidnapped three days before Christmas, she investigates the disappearance with the help of her parents&#39; neighbors, Willy and Alvirah Meehan."
"0553578685","The Third Victim","Lisa Gardner","2001-01-01","Bantam","Fiction",373,4,3,"NOT_MATURE","http://books.google.com/books/content?id=Lcm3XPFZ-G0C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Lcm3XPFZ-G0C&dq=isbn:0553578685&hl=&source=gbs_api","When the idyllic town of Bakersville, Oregon, is torn apart by a shooting at the local school and by the arrest of the sheriff&#39;s son for the crime, Deputy Sheriff Rainie Conner heads up her first homicide investigation."
"0425146413","Night Prey","John Sandford","1995","Berkley Publishing Group","Fiction",416,4,4,"NOT_MATURE","http://books.google.com/books/content?id=urLlx11t5AIC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=urLlx11t5AIC&dq=isbn:0425146413&hl=&source=gbs_api","Lucas Davenport confronts an elusive cat burglar obsessed with a woman whose initials are being carved into the bodies of a growing list of butchered women. Reprint."
"0446365386","Gone with the Wind","Margaret Mitchell","1964","Grand Central Pub","Fiction",1024,4.5,43,"NOT_MATURE","http://books.google.com/books/content?id=ketzrQ6KW6kC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=ketzrQ6KW6kC&dq=isbn:0446365386&hl=&source=gbs_api","Spoiled Southern belle Scarlett O&#39;Hara never stops loving the married Ashley Wilkes even as she faces the hardships of life during the Civil War and the changes brought about by Reconstruction"
"0553213105","Pride and Prejudice","Jane Austen","1981","Bantam Classics","Fiction",295,4,23,"NOT_MATURE","http://books.google.com/books/content?id=Fj7pr5Qzq7gC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=Fj7pr5Qzq7gC&dq=isbn:0553213105&hl=&source=gbs_api","Human foibles and early nineteenth century manners are satirized in this romantic tale of English family life"
"0060964049","Tales of the City","Armistead Maupin","1978","Harper Collins","Fiction",371,3.5,6,"NOT_MATURE","http://books.google.com/books/content?id=yPXY8iMIekkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=yPXY8iMIekkC&dq=isbn:0060964049&hl=&source=gbs_api","The eccentric, mysterious, naive, jaded, up-and-coming, down-and-out, adventuresome, and withdrawn boarders in Russian Hill share their dissimilar worlds and worries"
"0446527165","Wish You Well","David Baldacci","2000-10-24","Grand Central Publishing","Fiction",400,4.5,4,"NOT_MATURE","http://books.google.com/books/content?id=hRdOQqKVc_IC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=hRdOQqKVc_IC&dq=isbn:0446527165&hl=&source=gbs_api","David Baldacci&#39;s million-copy-plus bestseller is now a feature film available on DVD and video on demand!"
"0446527793","The Guardian","Nicholas Sparks","2003","Grand Central Pub","Fiction",384,4,96,"NOT_MATURE","http://books.google.com/books/content?id=LbixEwhBavMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=LbixEwhBavMC&dq=isbn:0446527793&hl=&source=gbs_api","Four years after losing her husband, twenty-nine-year-old Julie Barenson considers falling in love again and wonders if she should choose sophisticated Richard, who treats her like a queen, or down-to-earth Mike, who is her best friend, but ..."
"0679720200","The Stranger","Albert Camus","1989","Vintage","Fiction",123,4,59,"NOT_MATURE","http://books.google.com/books/content?id=iVV7bKVUNBAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=iVV7bKVUNBAC&dq=isbn:0679720200&hl=&source=gbs_api","An ordinary man is unwittingly caught up in a senseless murder in Algeria"
"0385490445","Alias Grace","Margaret Atwood","1997","Anchor","Fiction",468,4,12,"NOT_MATURE","http://books.google.com/books/content?id=kN51uejmHDUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=kN51uejmHDUC&dq=isbn:0385490445&hl=&source=gbs_api","Takes readers into the life and mind of Grace Marks, one of the most notorious women of the 1840s, who is serving a life sentence for murders she claims she cannot remember"
"0425161722","Tom Clancy's Net Force","Tom Clancy, Steve Pieczenik, Steve Perry","1999-02-01","Penguin","Fiction",384,3.5,3,"NOT_MATURE","http://books.google.com/books/content?id=7jRpmbAY22IC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","https://play.google.com/store/books/details?id=7jRpmbAY22IC&source=gbs_api","The assassination of the director of Net Force hurtles Deputy Director Alex Michaels into the perilous world of international intrigue as he confronts a deadly gang of cyber-terrorists who are sabotaging mainframe computers across the ..."
"0373483503","The MacGregor Brides","Nora Roberts","1997","Harlequin Books","Fiction",377,5,3,"NOT_MATURE","http://books.google.com/books/content?id=rx_q8H4HT9kC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=rx_q8H4HT9kC&dq=isbn:0373483503&hl=&source=gbs_api","Wealthy and powerful Daniel MacGregor searches for suitable husbands for his three unmarried and career-minded daughters"
"0446356832","The Sands of Time","Sidney Sheldon","1989-12-01","Grand Central Publishing","Fiction",448,4,3,"NOT_MATURE","http://books.google.com/books/content?id=Nm7Y7496BikC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Nm7Y7496BikC&dq=isbn:0446356832&hl=&source=gbs_api","Spain. A land of eternal passion and unceasing bloodshed."
"0515132136","The Jury","Steve Martini","2001","Jove","Fiction",319,3,16,"NOT_MATURE","http://books.google.com/books/content?id=VqM6q7YIKYIC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=VqM6q7YIKYIC&dq=isbn:0515132136&hl=&source=gbs_api","Attorney Paul Madriani is called in to defend Dr. David Crone, a respected medical researcher, after Crone is accused of killing a young colleague, Kalista Jordan, an African American research physician who had recently ended her affair ..."
"0142002267","Word Freak","Stefan Fatsis","2002","Penguin Paperbacks","Biography & Autobiography",416,3.5,23,"NOT_MATURE","http://books.google.com/books/content?id=OSSQPwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=OSSQPwAACAAJ&dq=isbn:0142002267&hl=&source=gbs_api","Follows the author, who was originally just a curious reporter and now a Scrabble fiend, as he becomes an expert Scrabble player and delves into the realm of Scrabble culture, where he encounters a vitamin-popping standup comic and the ..."
"0440439884","Island of the Blue Dolphins","Scott O'Dell","1960","Yearling Books","Juvenile Fiction",184,4.5,11,"NOT_MATURE","http://books.google.com/books/content?id=piMAk0tmPYUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=piMAk0tmPYUC&dq=isbn:0440439884&hl=&source=gbs_api","A young Indian girl learns the art of survival when she is stranded on an isolated Pacific island."
"0688170528","The Pact","Jodi Picoult","1999-05-05","Harper Collins","Fiction",400,4,107,"NOT_MATURE","http://books.google.com/books/content?id=Cy4NJsSS8x0C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Cy4NJsSS8x0C&dq=isbn:0688170528&hl=&source=gbs_api","The Pact is storytelling at its best: wonderfully observed, deeply moving, and utterly impossible to put down."
"044900371X","The Orchid Thief","Susan Orlean","2000-01-01","Ballantine Books","Biography & Autobiography",284,3.5,5,"NOT_MATURE","http://books.google.com/books/content?id=KY_sGF2R76cC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=KY_sGF2R76cC&dq=isbn:044900371X&hl=&source=gbs_api","Describes the life and times of John Laroche, a plant smuggler and orchid thief, and the eccentric world of Florida&#39;s obsessed collectors of rare plants"
"0553380095","The Heart of a Woman","Maya Angelou","1997","Bantam","Biography & Autobiography",324,3.5,8,"NOT_MATURE","http://books.google.com/books/content?id=GZ0sGogUqwkC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=GZ0sGogUqwkC&dq=isbn:0553380095&hl=&source=gbs_api","In the fourth volume of her autobiography, the author describes her experiences as a singer-dancer in New York and her impressions of the Civil Rights movement"
"0425162788","Politika","Tom Clancy, Martin H. Greenberg, Jerome Preisler","1997-12-01","Penguin","Fiction",384,5,1,"NOT_MATURE","http://books.google.com/books/content?id=MQ45Z5O50G8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","https://play.google.com/store/books/details?id=MQ45Z5O50G8C&source=gbs_api","It is 1999."
"1573221937","How to be Good","Nick Hornby","2001","Penguin","Fiction",305,3.5,6,"NOT_MATURE","http://books.google.com/books/content?id=K6jCQgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=K6jCQgAACAAJ&dq=isbn:1573221937&hl=&source=gbs_api","Katie, a liberal, urban mother and doctor from North London, finds her life turned upside down when her husband, David, undergoes an outrageous spiritual transformation, in a hilarious novel about marriage, parenthood, religion, and ..."
"0812543262","Relic","Douglas Preston, Lincoln Child","1996-01-15","Tor Books","Fiction",480,4.5,5,"NOT_MATURE","http://books.google.com/books/content?id=SZJbrPWPtHAC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=SZJbrPWPtHAC&dq=isbn:0812543262&hl=&source=gbs_api","Relic, a Douglas Preston and Lincoln Child thriller that introduces FBI Special Agent Pendergast Just days before a massive exhibition opens at the popular New York Museum of Natural History, visitors are being savagely murdered in the ..."
"0156007479","Slammerkin","Emma Donoghue","2000","Houghton Mifflin Harcourt","Fiction",410,3.5,4,"NOT_MATURE","http://books.google.com/books/content?id=lBqtXFaePX4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=lBqtXFaePX4C&dq=isbn:0156007479&hl=&source=gbs_api","Drawn into prostitution in mid-1700s London at an early age because of her dreams for a more affluent lifestyle, Mary Saunders takes refuge as a seamstress in the middle-class household of Mrs."
