"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"208",216,"6/1/2016 00:34:21","6/1/2016 00:37:57",493,"W 45 St & 6 Ave",40.7568001,-73.98291153,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,18255,"Subscriber",1971,1
"68",425,"6/1/2016 00:08:35","6/1/2016 00:15:40",346,"Bank St & Hudson St",40.73652889,-74.00618026,357,"E 11 St & Broadway",40.73261787,-73.99158043,23036,"Subscriber",1988,1
"343",216,"6/1/2016 01:07:38","6/1/2016 01:11:14",3100,"Nassau Ave & Newell St",40.7248125644002,-73.947526216507,3106,"Driggs Ave & N Henry St",40.72325,-73.94308,23869,"Subscriber",1968,0
"62",563,"6/1/2016 00:08:10","6/1/2016 00:17:33",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,18859,"Customer",NA,0
"277",843,"6/1/2016 00:46:45","6/1/2016 01:00:48",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,24296,"Subscriber",1986,1
"804",375,"6/1/2016 05:42:12","6/1/2016 05:48:28",3162,"W 78 St & Broadway",40.78339981,-73.98093133,422,"W 59 St & 10 Ave",40.770513,-73.988038,24842,"Subscriber",1971,1
"909",865,"6/1/2016 05:52:22","6/1/2016 06:06:47",468,"Broadway & W 55 St",40.7652654,-73.98192338,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,24726,"Subscriber",1987,1
"115",469,"6/1/2016 00:15:17","6/1/2016 00:23:06",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,297,"E 15 St & 3 Ave",40.734232,-73.986923,18337,"Subscriber",1956,1
"476",1620,"6/1/2016 02:01:20","6/1/2016 02:28:20",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,3238,"E 80 St & 2 Ave",40.7739139023812,-73.9543953537941,14686,"Subscriber",1985,1
"647",813,"6/1/2016 04:53:13","6/1/2016 05:06:46",511,"E 14 St & Avenue B",40.72938685,-73.97772429,268,"Howard St & Centre St",40.71910537,-73.99973337,24813,"Subscriber",1989,1
"652",395,"6/1/2016 04:55:36","6/1/2016 05:02:11",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,23511,"Subscriber",1956,1
"621",506,"6/1/2016 04:26:23","6/1/2016 04:34:49",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,533,"Broadway & W 39 St",40.75299641,-73.98721619,24245,"Subscriber",1986,2
"243",1496,"6/1/2016 00:40:26","6/1/2016 01:05:23",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,3177,"W 84 St & Broadway",40.7867947,-73.977112,24873,"Subscriber",1973,1
"206",259,"6/1/2016 00:34:18","6/1/2016 00:38:37",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,20203,"Subscriber",1978,1
"820",400,"6/1/2016 05:43:48","6/1/2016 05:50:28",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3151,"E 81 St & York Ave",40.7728384,-73.94989233,19305,"Subscriber",1985,2
"361",194,"6/1/2016 01:11:43","6/1/2016 01:14:57",459,"W 20 St & 11 Ave",40.746745,-74.007756,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,20783,"Subscriber",1994,1
"273",1182,"6/1/2016 00:46:11","6/1/2016 01:05:53",382,"University Pl & E 14 St",40.73492695,-73.99200509,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,22688,"Subscriber",1985,1
"959",213,"6/1/2016 05:58:29","6/1/2016 06:02:03",3091,"Frost St & Meeker St",40.71764,-73.94882,3090,"N 8 St & Driggs Ave",40.71774592,-73.95600096,25135,"Subscriber",1980,1
"955",1036,"6/1/2016 05:58:02","6/1/2016 06:15:18",310,"State St & Smith St",40.68926942,-73.98912867,309,"Murray St & West St",40.7149787,-74.013012,20751,"Subscriber",1985,1
"905",196,"6/1/2016 05:52:05","6/1/2016 05:55:21",311,"Norfolk St & Broome St",40.7172274,-73.98802084,295,"Pike St & E Broadway",40.71406667,-73.99293911,24821,"Subscriber",1986,2
"782",519,"6/1/2016 05:39:27","6/1/2016 05:48:06",536,"1 Ave & E 30 St",40.74144387,-73.97536082,505,"6 Ave & W 33 St",40.74901271,-73.98848395,15550,"Subscriber",1980,2
"995",482,"6/1/2016 06:01:09","6/1/2016 06:09:12",3244,"University Pl & E 8 St",40.7314372408523,-73.9949034154415,531,"Forsyth St & Broome St",40.71893904,-73.99266288,14583,"Subscriber",1960,2
"684",235,"6/1/2016 05:14:25","6/1/2016 05:18:20",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,536,"1 Ave & E 30 St",40.74144387,-73.97536082,24068,"Subscriber",1983,1
"457",279,"6/1/2016 01:53:17","6/1/2016 01:57:57",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,402,"Broadway & E 22 St",40.7403432,-73.98955109,25080,"Subscriber",1973,1
"110",480,"6/1/2016 00:14:40","6/1/2016 00:22:41",285,"Broadway & E 14 St",40.73454567,-73.99074142,445,"E 10 St & Avenue A",40.72740794,-73.98142006,23323,"Subscriber",1990,1
"839",330,"6/1/2016 05:45:40","6/1/2016 05:51:11",402,"Broadway & E 22 St",40.7403432,-73.98955109,335,"Washington Pl & Broadway",40.72903917,-73.99404649,25080,"Subscriber",1975,1
"535",691,"6/1/2016 02:43:39","6/1/2016 02:55:10",3085,"Roebling St & N 4 St",40.71469,-73.95739,3115,"India St & Manhattan Ave",40.73232194,-73.9550858,15391,"Subscriber",1979,2
"861",617,"6/1/2016 05:48:05","6/1/2016 05:58:22",504,"1 Ave & E 15 St",40.73221853,-73.98165557,455,"1 Ave & E 44 St",40.75001986,-73.96905301,17223,"Subscriber",1966,2
"295",488,"6/1/2016 00:53:16","6/1/2016 01:01:24",503,"E 20 St & Park Ave",40.73827428,-73.98751968,445,"E 10 St & Avenue A",40.72740794,-73.98142006,23323,"Subscriber",1996,2
"83",168,"6/1/2016 00:11:13","6/1/2016 00:14:02",331,"Pike St & Monroe St",40.71173107,-73.99193043,296,"Division St & Bowery",40.71413089,-73.9970468,22530,"Subscriber",1983,1
"250",1425,"6/1/2016 00:41:41","6/1/2016 01:05:27",2010,"Grand St & Greene St",40.72165481,-74.00234737,3222,"Hanson Pl & St Felix St",40.6851595998918,-73.9771136641502,20602,"Subscriber",1987,1
"641",1331,"6/1/2016 04:46:38","6/1/2016 05:08:50",539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,3041,"Kingston Ave & Herkimer St",40.67890679,-73.94142771,16697,"Subscriber",1971,1
"717",339,"6/1/2016 05:25:35","6/1/2016 05:31:15",363,"West Thames St",40.70834698,-74.01713445,387,"Centre St & Chambers St",40.71273266,-74.0046073,24727,"Subscriber",1972,1
"54",1934,"6/1/2016 00:07:09","6/1/2016 00:39:23",3065,"Union Ave & Wallabout St",40.70029511,-73.95032283,3065,"Union Ave & Wallabout St",40.70029511,-73.95032283,25346,"Subscriber",1993,1
"877",461,"6/1/2016 05:49:08","6/1/2016 05:56:49",497,"E 17 St & Broadway",40.73704984,-73.99009296,3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,19750,"Subscriber",1982,1
"265",809,"6/1/2016 00:45:07","6/1/2016 00:58:36",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,20999,"Subscriber",NA,0
"591",697,"6/1/2016 03:44:31","6/1/2016 03:56:08",3002,"South End Ave & Liberty St",40.711512,-74.015756,405,"Washington St & Gansevoort St",40.739323,-74.008119,25092,"Subscriber",1998,1
"249",297,"6/1/2016 00:41:34","6/1/2016 00:46:31",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,25008,"Subscriber",1983,1
"985",98,"6/1/2016 06:00:38","6/1/2016 06:02:17",486,"Broadway & W 29 St",40.7462009,-73.98855723,474,"5 Ave & E 29 St",40.7451677,-73.98683077,22229,"Subscriber",1967,1
"802",396,"6/1/2016 05:41:57","6/1/2016 05:48:34",3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,24323,"Subscriber",1976,1
"762",687,"6/1/2016 05:36:52","6/1/2016 05:48:20",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,405,"Washington St & Gansevoort St",40.739323,-74.008119,22934,"Subscriber",1987,1
"230",91,"6/1/2016 00:38:25","6/1/2016 00:39:57",539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,19271,"Subscriber",1968,1
"117",3385,"6/1/2016 00:15:29","6/1/2016 01:11:55",3242,"Schermerhorn St & Court St",40.6910292567797,-73.991833627224,398,"Atlantic Ave & Furman St",40.69165183,-73.9999786,23600,"Customer",NA,0
"141",408,"6/1/2016 00:22:52","6/1/2016 00:29:40",3160,"Central Park West & W 76 St",40.77896784,-73.97374737,422,"W 59 St & 10 Ave",40.770513,-73.988038,23078,"Subscriber",1980,1
"111",621,"6/1/2016 00:14:44","6/1/2016 00:25:06",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,490,"8 Ave & W 33 St",40.751551,-73.993934,24802,"Subscriber",1976,1
"715",366,"6/1/2016 05:23:50","6/1/2016 05:29:56",346,"Bank St & Hudson St",40.73652889,-74.00618026,459,"W 20 St & 11 Ave",40.746745,-74.007756,24833,"Subscriber",1978,1
"43",604,"6/1/2016 00:05:33","6/1/2016 00:15:38",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,379,"W 31 St & 7 Ave",40.749156,-73.9916,22224,"Subscriber",1981,1
"410",364,"6/1/2016 01:30:47","6/1/2016 01:36:51",258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,373,"Willoughby Ave & Walworth St",40.69331716,-73.95381995,15667,"Subscriber",1981,1
"393",1602,"6/1/2016 01:20:33","6/1/2016 01:47:16",293,"Lafayette St & E 8 St",40.73028666,-73.9907647,427,"Bus Slip & State St",40.701907,-74.013942,24905,"Subscriber",1988,1
"827",2357,"6/1/2016 05:44:29","6/1/2016 06:23:46",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,21356,"Subscriber",1973,1
"987",241,"6/1/2016 06:00:43","6/1/2016 06:04:44",428,"E 3 St & 1 Ave",40.72467721,-73.98783413,531,"Forsyth St & Broome St",40.71893904,-73.99266288,21223,"Subscriber",1992,1
"112",682,"6/1/2016 00:14:46","6/1/2016 00:26:08",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,15457,"Subscriber",1974,2
"798",282,"6/1/2016 05:41:31","6/1/2016 05:46:13",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,328,"Watts St & Greenwich St",40.72405549,-74.00965965,21633,"Subscriber",1979,1
"449",467,"6/1/2016 01:49:54","6/1/2016 01:57:42",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3059,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,20362,"Subscriber",1988,1
"911",1353,"6/1/2016 05:52:41","6/1/2016 06:15:15",458,"11 Ave & W 27 St",40.751396,-74.005226,337,"Old Slip & Front St",40.7037992,-74.00838676,25048,"Subscriber",1969,1
"862",589,"6/1/2016 05:48:07","6/1/2016 05:57:57",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,23292,"Subscriber",1979,1
"680",1935,"6/1/2016 05:12:38","6/1/2016 05:44:53",3002,"South End Ave & Liberty St",40.711512,-74.015756,519,"Pershing Square North",40.751873,-73.977706,16158,"Subscriber",1953,1
"205",1548,"6/1/2016 00:34:15","6/1/2016 01:00:03",3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,504,"1 Ave & E 15 St",40.73221853,-73.98165557,25236,"Subscriber",1985,1
"836",306,"6/1/2016 05:45:18","6/1/2016 05:50:24",304,"Broadway & Battery Pl",40.70463334,-74.01361706,3002,"South End Ave & Liberty St",40.711512,-74.015756,19194,"Subscriber",1991,1
"613",471,"6/1/2016 04:20:17","6/1/2016 04:28:08",479,"9 Ave & W 45 St",40.76019252,-73.9912551,434,"9 Ave & W 18 St",40.74317449,-74.00366443,16823,"Subscriber",1964,1
"540",744,"6/1/2016 02:47:30","6/1/2016 02:59:54",152,"Warren St & Church St",40.71473993,-74.00910627,268,"Howard St & Centre St",40.71910537,-73.99973337,20980,"Subscriber",1972,1
"557",4532,"6/1/2016 03:02:20","6/1/2016 04:17:52",328,"Watts St & Greenwich St",40.72405549,-74.00965965,328,"Watts St & Greenwich St",40.72405549,-74.00965965,16610,"Customer",NA,0
"534",144,"6/1/2016 02:41:16","6/1/2016 02:43:40",468,"Broadway & W 55 St",40.7652654,-73.98192338,173,"Broadway & W 49 St",40.7606832709659,-73.9845272898674,15019,"Subscriber",1990,1
"935",202,"6/1/2016 05:55:06","6/1/2016 05:58:29",509,"9 Ave & W 22 St",40.7454973,-74.00197139,212,"W 16 St & The High Line",40.74334935,-74.00681753,19671,"Subscriber",1963,1
"247",742,"6/1/2016 00:40:51","6/1/2016 00:53:14",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,296,"Division St & Bowery",40.71413089,-73.9970468,17722,"Subscriber",1978,1
"338",1751,"6/1/2016 01:06:05","6/1/2016 01:35:17",229,"Great Jones St",40.72743423,-73.99379025,514,"12 Ave & W 40 St",40.76087502,-74.00277668,15441,"Subscriber",1983,1
"37",200,"6/1/2016 00:05:10","6/1/2016 00:08:30",412,"Forsyth St & Canal St",40.7158155,-73.99422366,340,"Madison St & Clinton St",40.71269042,-73.98776323,14927,"Subscriber",1977,2
"219",700,"6/1/2016 00:36:50","6/1/2016 00:48:30",3112,"Milton St & Franklin St",40.72906,-73.95779,3094,"Graham Ave & Withers St",40.7169811,-73.94485918,18252,"Subscriber",1983,1
"467",3426,"6/1/2016 01:58:32","6/1/2016 02:55:38",495,"W 47 St & 10 Ave",40.76269882,-73.99301222,306,"Cliff St & Fulton St",40.70823502,-74.00530063,25193,"Subscriber",1989,1
"533",1715,"6/1/2016 02:39:40","6/1/2016 03:08:15",253,"W 13 St & 5 Ave",40.73543934,-73.99453948,449,"W 52 St & 9 Ave",40.76461837,-73.98789473,16334,"Subscriber",1988,2
"98",89,"6/1/2016 00:13:07","6/1/2016 00:14:36",459,"W 20 St & 11 Ave",40.746745,-74.007756,459,"W 20 St & 11 Ave",40.746745,-74.007756,20783,"Customer",NA,0
"401",440,"6/1/2016 01:23:21","6/1/2016 01:30:42",469,"Broadway & W 53 St",40.76344058,-73.98268129,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,14866,"Subscriber",1964,1
"252",4828,"6/1/2016 00:42:16","6/1/2016 02:02:44",3065,"Union Ave & Wallabout St",40.70029511,-73.95032283,282,"Kent Ave & S 11 St",40.7076449441757,-73.9684152603149,25346,"Subscriber",1993,1
"867",670,"6/1/2016 05:48:10","6/1/2016 05:59:21",301,"E 2 St & Avenue B",40.72217444,-73.98368779,536,"1 Ave & E 30 St",40.74144387,-73.97536082,21627,"Subscriber",1992,2
"7",2351,"6/1/2016 00:01:05","6/1/2016 00:40:16",533,"Broadway & W 39 St",40.75299641,-73.98721619,386,"Centre St & Worth St",40.71494807,-74.00234482,19538,"Subscriber",1986,1
"756",582,"6/1/2016 05:35:12","6/1/2016 05:44:55",238,"Bank St & Washington St",40.7361967,-74.00859207,303,"Mercer St & Spring St",40.72362738,-73.99949601,18436,"Subscriber",1991,2
"508",482,"6/1/2016 02:23:37","6/1/2016 02:31:40",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,22699,"Subscriber",1996,1
"730",328,"6/1/2016 05:29:44","6/1/2016 05:35:12",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,465,"Broadway & W 41 St",40.75513557,-73.98658032,22229,"Subscriber",1985,2
"973",538,"6/1/2016 05:59:47","6/1/2016 06:08:45",3236,"W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,18594,"Subscriber",1983,1
"516",634,"6/1/2016 02:29:07","6/1/2016 02:39:42",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,545,"E 23 St & 1 Ave",40.736502,-73.97809472,16611,"Subscriber",1985,1
"25",808,"6/1/2016 00:03:41","6/1/2016 00:17:10",345,"W 13 St & 6 Ave",40.73649403,-73.99704374,401,"Allen St & Rivington St",40.72019576,-73.98997825,21395,"Subscriber",1991,2
"480",359,"6/1/2016 02:03:37","6/1/2016 02:09:36",320,"Leonard St & Church St",40.717571,-74.005549,360,"William St & Pine St",40.70717936,-74.00887308,15428,"Subscriber",1981,1
"502",875,"6/1/2016 02:19:14","6/1/2016 02:33:49",3145,"E 84 St & Park Ave",40.77862688,-73.95772073,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,18117,"Subscriber",1994,1
"53",1458,"6/1/2016 00:07:02","6/1/2016 00:31:20",3153,"E 71 St & 2 Ave",40.7681754674225,-73.9591026306152,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,19527,"Customer",NA,0
"795",693,"6/1/2016 05:40:57","6/1/2016 05:52:31",3156,"E 72 St & York Ave",40.76663814,-73.95348296,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,23220,"Subscriber",1960,1
"854",598,"6/1/2016 05:47:18","6/1/2016 05:57:17",3236,"W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,19859,"Subscriber",1956,1
"748",203,"6/1/2016 05:33:39","6/1/2016 05:37:02",3236,"W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,478,"11 Ave & W 41 St",40.76030096,-73.99884222,22493,"Subscriber",1965,1
"313",718,"6/1/2016 00:57:57","6/1/2016 01:09:55",536,"1 Ave & E 30 St",40.74144387,-73.97536082,342,"Columbia St & Rivington St",40.71739973,-73.98016555,15053,"Subscriber",1982,1
"789",338,"6/1/2016 05:40:05","6/1/2016 05:45:43",263,"Elizabeth St & Hester St",40.71729,-73.996375,229,"Great Jones St",40.72743423,-73.99379025,20520,"Subscriber",1968,1
"90",1036,"6/1/2016 00:12:12","6/1/2016 00:29:29",3092,"Berry St & N 8 St",40.7190095,-73.95852515,296,"Division St & Bowery",40.71413089,-73.9970468,23516,"Subscriber",1984,1
"86",595,"6/1/2016 00:11:51","6/1/2016 00:21:47",479,"9 Ave & W 45 St",40.76019252,-73.9912551,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,22637,"Subscriber",1982,2
"119",144,"6/1/2016 00:16:09","6/1/2016 00:18:33",3071,"Boerum St & Broadway",40.70538077,-73.94976519,3067,"Broadway & Whipple St",40.7016657,-73.9437303,24247,"Subscriber",1986,1
"746",675,"6/1/2016 05:32:40","6/1/2016 05:43:55",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,18229,"Subscriber",1985,2
"574",87,"6/1/2016 03:16:16","6/1/2016 03:17:44",434,"9 Ave & W 18 St",40.74317449,-74.00366443,509,"9 Ave & W 22 St",40.7454973,-74.00197139,20781,"Subscriber",1985,1
"11",930,"6/1/2016 00:01:49","6/1/2016 00:17:19",447,"8 Ave & W 52 St",40.76370739,-73.9851615,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,17652,"Subscriber",1964,1
"42",476,"6/1/2016 00:05:32","6/1/2016 00:13:29",530,"11 Ave & W 59 St",40.771522,-73.990541,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,23308,"Subscriber",1991,1
"56",2216,"6/1/2016 00:07:15","6/1/2016 00:44:11",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,238,"Bank St & Washington St",40.7361967,-74.00859207,25067,"Subscriber",1992,1
"469",725,"6/1/2016 01:58:40","6/1/2016 02:10:46",449,"W 52 St & 9 Ave",40.76461837,-73.98789473,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,23214,"Subscriber",1995,2
"662",158,"6/1/2016 05:02:49","6/1/2016 05:05:27",147,"Greenwich St & Warren St",40.71542197,-74.01121978,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,17789,"Subscriber",1974,1
"176",606,"6/1/2016 00:21:28","6/1/2016 00:31:34",457,"Broadway & W 58 St",40.76695317,-73.98169333,3145,"E 84 St & Park Ave",40.77862688,-73.95772073,15362,"Subscriber",1983,1
"898",142,"6/1/2016 05:51:18","6/1/2016 05:53:41",297,"E 15 St & 3 Ave",40.734232,-73.986923,497,"E 17 St & Broadway",40.73704984,-73.99009296,20784,"Subscriber",1991,2
"829",949,"6/1/2016 05:44:44","6/1/2016 06:00:33",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,502,"Henry St & Grand St",40.714215,-73.981346,18091,"Subscriber",1973,1
"231",536,"6/1/2016 00:38:28","6/1/2016 00:47:25",360,"William St & Pine St",40.70717936,-74.00887308,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,23025,"Subscriber",1992,1
"512",638,"6/1/2016 02:26:31","6/1/2016 02:37:09",257,"Lispenard St & Broadway",40.71939226,-74.00247214,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,14586,"Subscriber",1957,1
"573",231,"6/1/2016 03:16:11","6/1/2016 03:20:02",387,"Centre St & Chambers St",40.71273266,-74.0046073,2009,"Catherine St & Monroe St",40.71117444,-73.99682619,16038,"Subscriber",1995,1
"374",352,"6/1/2016 01:16:42","6/1/2016 01:22:34",3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,20858,"Subscriber",1993,2
"875",242,"6/1/2016 05:49:03","6/1/2016 05:53:05",376,"John St & William St",40.70862144,-74.00722156,330,"Reade St & Broadway",40.71450451,-74.00562789,16142,"Subscriber",1989,2
"330",424,"6/1/2016 01:04:33","6/1/2016 01:11:38",511,"E 14 St & Avenue B",40.72938685,-73.97772429,301,"E 2 St & Avenue B",40.72217444,-73.98368779,21666,"Subscriber",1974,2
"562",4251,"6/1/2016 03:07:01","6/1/2016 04:17:53",328,"Watts St & Greenwich St",40.72405549,-74.00965965,328,"Watts St & Greenwich St",40.72405549,-74.00965965,20904,"Customer",NA,0
"222",849,"6/1/2016 00:36:56","6/1/2016 00:51:06",475,"E 16 St & Irving Pl",40.73524276,-73.98758561,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,21963,"Subscriber",1979,1
"859",1142,"6/1/2016 05:47:50","6/1/2016 06:06:52",394,"E 9 St & Avenue C",40.72521311,-73.97768752,195,"Liberty St & Broadway",40.70905623,-74.01043382,14993,"Subscriber",1958,1
"378",1120,"6/1/2016 01:17:59","6/1/2016 01:36:40",164,"E 47 St & 2 Ave",40.75323098,-73.97032517,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,21134,"Subscriber",1973,1
"70",199,"6/1/2016 00:09:03","6/1/2016 00:12:23",471,"Grand St & Havemeyer St",40.71286844,-73.95698119,3077,"Stagg St & Union Ave",40.70877084,-73.95095259,15970,"Subscriber",1989,1
"63",291,"6/1/2016 00:08:10","6/1/2016 00:13:01",242,"Carlton Ave & Flushing Ave",40.697787,-73.973736,261,"Johnson St & Gold St",40.69474881,-73.98362464,24859,"Subscriber",1969,1
"797",1373,"6/1/2016 05:41:31","6/1/2016 06:04:25",519,"Pershing Square North",40.751873,-73.977706,309,"Murray St & West St",40.7149787,-74.013012,23273,"Subscriber",1987,2
"596",186,"6/1/2016 03:53:36","6/1/2016 03:56:43",349,"Rivington St & Ridge St",40.71850211,-73.98329859,341,"Stanton St & Mangin St",40.71782143,-73.97628939,22883,"Subscriber",1968,2
"709",486,"6/1/2016 05:22:46","6/1/2016 05:30:52",127,"Barrow St & Hudson St",40.73172428,-74.00674436,426,"West St & Chambers St",40.71754834,-74.01322069,15040,"Subscriber",1968,2
"404",1101,"6/1/2016 01:27:11","6/1/2016 01:45:32",3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,17544,"Subscriber",1991,2
"897",390,"6/1/2016 05:50:48","6/1/2016 05:57:18",475,"E 16 St & Irving Pl",40.73524276,-73.98758561,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,22557,"Subscriber",1985,1
"483",177,"6/1/2016 02:05:02","6/1/2016 02:07:59",3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,3116,"Huron St & Franklin St",40.73266,-73.95826,20328,"Subscriber",1980,1
"885",681,"6/1/2016 05:49:57","6/1/2016 06:01:19",505,"6 Ave & W 33 St",40.74901271,-73.98848395,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,15550,"Subscriber",1981,1
"365",199,"6/1/2016 01:13:52","6/1/2016 01:17:11",447,"8 Ave & W 52 St",40.76370739,-73.9851615,513,"W 56 St & 10 Ave",40.768254,-73.988639,17586,"Subscriber",1955,1
"125",1273,"6/1/2016 00:16:29","6/1/2016 00:37:42",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,146,"Hudson St & Reade St",40.71625008,-74.0091059,22100,"Customer",NA,0
"857",691,"6/1/2016 05:47:29","6/1/2016 05:59:00",432,"E 7 St & Avenue A",40.72621788,-73.98379855,474,"5 Ave & E 29 St",40.7451677,-73.98683077,24799,"Subscriber",1987,1
"40",1476,"6/1/2016 00:05:23","6/1/2016 00:30:00",72,"W 52 St & 11 Ave",40.76727216,-73.99392888,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,17409,"Customer",NA,0
"733",695,"6/1/2016 05:30:30","6/1/2016 05:42:06",514,"12 Ave & W 40 St",40.76087502,-74.00277668,3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,23257,"Subscriber",1966,1
"104",1486,"6/1/2016 00:13:56","6/1/2016 00:38:43",513,"W 56 St & 10 Ave",40.768254,-73.988639,545,"E 23 St & 1 Ave",40.736502,-73.97809472,24932,"Subscriber",1975,1
"156",535,"6/1/2016 00:26:03","6/1/2016 00:34:59",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,306,"Cliff St & Fulton St",40.70823502,-74.00530063,25198,"Subscriber",1962,1
"757",777,"6/1/2016 05:35:13","6/1/2016 05:48:11",361,"Allen St & Hester St",40.71605866,-73.99190759,2000,"Front St & Washington St",40.70255088,-73.98940236,25015,"Subscriber",1978,1
"131",455,"6/1/2016 00:16:46","6/1/2016 00:24:22",3125,"45 Rd & 11 St",40.74708586,-73.94977234,3116,"Huron St & Franklin St",40.73266,-73.95826,16761,"Subscriber",1977,1
"107",717,"6/1/2016 00:14:05","6/1/2016 00:26:02",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,23112,"Subscriber",NA,0
"889",351,"6/1/2016 05:50:08","6/1/2016 05:55:59",531,"Forsyth St & Broome St",40.71893904,-73.99266288,229,"Great Jones St",40.72743423,-73.99379025,14920,"Subscriber",1989,1
"917",522,"6/1/2016 05:53:09","6/1/2016 06:01:52",385,"E 55 St & 2 Ave",40.75797322,-73.96603308,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,21963,"Subscriber",1948,1
