state,beer_rank,beer_name,beer_style,brewer,review_count,overall_score,style_score,wgt_avg,abv,est_cal,mean,ibu,beer_desc,beer_img
NEBRASKA,9,Nebraska Little Betty Russian Imperial Stout,Imperial Stout,Nebraska Brewing Company,27,94.0,47.0,3.62,,83.0,3.72,,"Our Russian Imperial Stout. Draft only, non-barrel aged version of our Black Betty.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_118417.jpg"
NEBRASKA,10,Nebraska Inception Series Runnin with the Devil,Barley Wine,Nebraska Brewing Company,17,94.0,77.0,3.61,,33.0,3.76,,A variant of our Fathead Barley Wine. We've taken a massive beer which already had deep brown sugar notes and chosen to age it further in Venezuelan Rum barrels for a beautiful finish and deep maturation. You'll find it best to share with a friend. And be seated.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_329072.jpg"
NEBRASKA,11,Nebraska HopAnomaly,Abbey Tripel,Nebraska Brewing Company,163,93.0,96.0,,9.3,279.0,,87.0,"A beautiful golden crossbreed of a Belgian Tripel and a West Coast IPA. Combining the best attributes of each style in a remarkable way, this beer explodes with spiciness, tropical fruit, and an intense citrus bitterness that will leave you begging for more! Hopped with Warrior, Chinook, Centential, and Cascade hops.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_108145.jpg"
NEBRASKA,12,Thunderhead Espresso Stout,Stout,Thunderhead Brewing Company,16,93.0,93.0,3.57,,,3.72,,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_78295.jpg"
NEBRASKA,13,Lucky Bucket Whiskey Barrel Aged Certified Evil,Imperial Stout,Lucky Bucket Brewing Company,14,93.0,44.0,3.59,,,3.78,282.0,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_197613.jpg"
NEBRASKA,14,Jaipur Jalapeo Ale,Spice/Herb/Vegetable,Jaipur Restaurant & Brewpub,19,93.0,97.0,3.51,,,3.75,,A splendidly peppered beer made from fresh jalepeno peppers. Created for those with a spicy palate.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_40483.jpg"
NEBRASKA,15,Nebraska India Pale Ale (2011-  ),India Pale Ale (IPA),Nebraska Brewing Company,275,93.0,90.0,,6.9,207.0,,72.0,"Our West Coast inspired India Pale Ale is rich in flavor and abundant in citrus, pine, and floral aromatics created through a wonderful infusion of Citra hops.  Completely refreshing and possessing a medium mouthfeel, crisp bitterness, and nearly balanced malts.  Finishes dry with a head that creates beautiful lacing down the entire glass.  A truly inspired and coveted IPA.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_137136.jpg"
NEBRASKA,16,Nebraska Reserve Series Responsibly,Abt/Quadrupel,Nebraska Brewing Company,23,91.0,57.0,3.54,,35.0,3.63,,"This started as a one-off in the Inception Series, but we loved it so much, it's been upgraded to a Reserve Series Beer. 
Responsibly is a robust Belgian-style Quad aged in American Brandy barrels. The Belgian nose meshes with the sweet character to create a experience entirely unique.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_367512.jpg"
NEBRASKA,17,Lucky Bucket Barrel Aged Kriek,Lambic Style - Fruit,Lucky Bucket Brewing Company,14,90.0,50.0,3.45,,17.0,3.76,,Lucky Bucket's Barrel Aged Kriek is a member of their Single Batch Series. This sour cherry lambic was created with handcrushed cherries and aged in American oak barrels giving it notes of vanilla and caramel to balance the tart cherry taste.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_183738.jpg"
NEBRASKA,18,Upstream Gianduja Imperial Rye Brown Ale,Specialty Grain,Upstream Brewing Company,17,90.0,94.0,3.45,,13.0,3.71,,"Gianduja Imperial Rye Brown Ale-
Pronunciation: zhahn-DOO-yuh. Gianduja is the name given to a European style of chocolate made from milk chocolate and hazelnut paste. This unique rye beer was created with this fantastic European chocolate in mind that starts with a delicately dark malty background that includes four different types of malted rye for an in depth layered rye backbone to start things off. Look for flavors of milk chocolate from the additions of lactose (milk sugar), coco nibs and hazelnut paste added to the brew. 1.076 OG, 8% ABV, 13 IBU's","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_147219.jpg"
NEBRASKA,19,Nebraska Inception Series Tart Apricot Saison,Saison,Nebraska Brewing Company,15,89.0,81.0,3.51,7.5,225.0,3.66,27.0,"Tarte Apricot Saison is a variation of our Apricot au Poivre Saison.   Driven gracefully into the realm of tart, you'll find this to be a striking relative to the delicate balance of our Apricot au Poivre Saison version.  The aromas and flavors in this beer create an experience that is meant to enjoy today.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_422010.jpg"
NEBRASKA,20,Nebraska Inception Series #08 - Blanc is The New White,Saison,Nebraska Brewing Company,12,89.0,79.0,3.5,,,3.68,228.0,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_323603.jpg"
NEBRASKA,21,Lucky Bucket IPA,India Pale Ale (IPA),Lucky Bucket Brewing Company,178,88.0,80.0,,6.3,189.0,,65.0,"Lucky Bucket's Original American IPA begins with a nice malt bill that lets the brew stand up to the mountain of hops added later. After the boil, the hot wort (the beer before it's really beer) is fired through a hop back, a unique four-barrel stainless steel tank filled with a gratuitous amount of raw flower Amarillo, Centennial, and Cascade hops, extracting the aromatic oils and flavor of the hops. Followed with additional dry hopping in the fermenter, the end result is a big, well-balanced West Coast-style IPA with terrific hop flavor and aroma.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_115220.jpg"
NEBRASKA,22,Brickway Vanilla Coffee Stout,Stout,Brickway Brewery & Distillery,12,87.0,84.0,3.47,5.2,156.0,3.67,,Our Oatmeal Cream Stout with additions of cold press coffee from the Grey Plume and vanilla.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_353097.jpg"
NEBRASKA,23,Nebraska Inception Series Franc Blanc,Saison,Nebraska Brewing Company,9,86.0,,3.45,8.6,258.0,3.67,15.0,"A nicely delicate Frech-style Saison forms the base of the beautiful interplay between the craft beer itself and a 6 month evolution in Sauvignon Blanc barrels.  No single element dominates, which creates a sublimely beautiful and nicely artisanal barrel aged experiment.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_339123.jpg"
NEBRASKA,24,Nebraska Inception Series Ardent Son,Belgian Strong Ale,Nebraska Brewing Company,9,86.0,,3.46,,31.0,3.69,,A Belgian style Golden Ale fermented with Ardennes yeast forms a fantastic base which is further enhanced by a 6 month maturation in Chardonnay barrels. The core of this beer is enjoyed by our fans in many forms. We feel that this interpretation furthers the crisp Belgian-like qualities fantastically.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_331181.jpg"
NEBRASKA,25,Lucky Bucket Certified Evil 2010,Imperial Porter,Lucky Bucket Brewing Company,84,86.0,33.0,,10,300.0,,,"Certified Evil is an undomesticated beast. A dark, ominous and oak aged creation, its aggressive hops battle its massive malt profile, flavor assaulting all those who bear witness.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_145726.jpg"
NEVADA,1,Joseph James Bourbon Barrel-Aged Russian Imperial Stout,Imperial Stout,Joseph James Brewing Company,64,98.0,75.0,,,70.0,,,"This brew is our Red Fox Russian Imperial Stout aged in
Bourbon Barrels for 7 months. This brew has hints of coffee, chocolate, and
underlying sweetness from the oak and bourbon flavors. The brew weighs in
at 9.5% ABV, 70 IBU's, and is best served at 60F. Serve in a 25cl goblet.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_138408.jpg"
NEVADA,2,Tenaya Creek Imperial Stout,Imperial Stout,Tenaya Creek Brewery,91,97.0,69.0,,9.3,279.0,,,"Brewed using Pale, Caramel, Chocolate, Roast, Victory and Black Malts we obtained a beautifully massive black beer with an off-white head. With a thick, stick to your tongue body and espresso and mocha flavors, this Imperial Stout is surprisingly easy drinking. The body is balanced with a malty sweet finish and high amount of bitterness obtained from Magnum Hops.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_5259.jpg"
NEVADA,3,Saint James Daily Wages,Saison,Brasserie Saint James,34,97.0,96.0,3.73,4.7,141.0,3.82,34.0,"A refreshing straw colored ale, traditionally brewed to serve peasant farmhands in Wallonia. An authentic Saison with herbal aromas, crisp carbonation, and slight hints of spice. Fermented with a northern French yeast strain, and dry hopped.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_225655.jpg"
NEVADA,4,Tenaya Creek Old Jackalope Barleywine,Barley Wine,Tenaya Creek Brewery,106,97.0,89.0,,,,,312.0,"For those not familiar with a Barleywine, it is a Strong Ale, originally brewed in England in the nineteenth century but is now brewed worldwide. The name Barleywine basically means that it is a beer as strong as wine. Guaranteed to warm you up on a cold evening! Brewed using premium 2-Row, CaraRed, Crystal, Carafoam, and Wheat malts. We also used Magnum, Cascade, Summit, and CTZ hops.
Cheers!","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_138407.jpg"
NEVADA,5,Joseph James Baby J German Chocolate Cake Stout,Sweet Stout,Joseph James Brewing Company,15,96.0,96.0,3.65,6.2,186.0,3.83,,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_215218.jpg"
NEVADA,6,Great Basin Scytale 385,Imperial Stout,Great Basin Brewing Company,9,96.0,,3.66,14.6,438.0,3.97,,"After 385 days in whiskey-drenched, charred oak barrels, we released it from its chamber on Leap Day 2016. With a faceted gem of nuanced aromas and tastes, boldly roasted chocolate malts, deep dark whiskey, molasses, and boundless, brazenly-rich oakiness. Semisweet chocolate, vanilla, and dark stone fruits arrive upon subsequent sips, and as you delve into the unending subtly of licorice, honey, and allspice, you're left with smooth caramel that saunters on the palate. (A.B.V. 14.6%)","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_417360.jpg"
NEVADA,7,Joseph James Barrel Smoker,Scotch Ale,Joseph James Brewing Company,19,94.0,92.0,3.61,11.5,345.0,3.75,,Smoked Wee Heavy Ale Aged in Bourbon Barrels,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_387178.jpg"
NEVADA,8,Joseph James Citra Rye Pale Ale,American Pale Ale,Joseph James Brewing Company,58,93.0,96.0,,,55.0,,,"A true amalgamation of unicorn tears and awesomesauce. We start with 2-row, Vienna, and Rye malts to create a bready malt flavor and dry finish to accentuate the hop flavor. We then add Chinook, Columbus, Centennial, Amarillo, and of course, a massive load of Citra hops at finishing, leaving you with enticing aromas of lychee, gooseberry, and passionfruit delivered only by the unique Citra hop. Put this full-frontal assault of deliciousness all up in your grill immediately!","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_201202.jpg"
NEVADA,9,Big Dogs War Dog Imperial IPA,Imperial IPA,Big Dog's Brewing Company,60,92.0,62.0,,8.3,249.0,,,"Our big, bold double IPA for lovers of the hop. We employ loads of
Warrior, Simcoe, and Galena hops in this wonderfully bitter and aromatic
brew. This beer is dedicated to the War Dogs that aid and protect our
brave troops.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_43917.jpg"
NEVADA,10,Saint James Plum Lambic,Lambic Style - Fruit,Brasserie Saint James,13,92.0,49.0,3.56,,,3.74,193.0,Belgian Lambic aged in red wine barrels with plums.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_297040.jpg"
NEVADA,11,Tenaya Creek Red Ryder,Specialty Grain,Tenaya Creek Brewery,41,91.0,97.0,,6.7,201.0,,,"This is a nicely balanced beer and at 72 IBU's it has a nice mouthful of hops but they do not overpower the multiple layers of flavors. A perfect balance with a spicy rye backdrop, strands of caramel malt, floral and citrus hops & spicy rye flow through with a good dry bitterness. This is an unfiltered ale brewed with Rye malt (hence its reddish color, and its name). Cascade and Centennial hops were used for floral and citrus notes while Magnum hops were used for bittering. Enjoy!","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_106284.jpg"
NEVADA,12,Tenaya Creek Monsoon Double IPA,Imperial IPA,Tenaya Creek Brewery,66,90.0,48.0,,,,,255.0,"Light amber in color, full bodied and well hopped. Simcoe, Cascade, and whole flower Mt. Hood hops were used. We dry hopped this ale with whole flower Starlings. A well rounded strong ale!","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_69590.jpg"
NEVADA,13,Big Dogs Sled Dog Imperial Stout,Imperial Stout,Big Dog's Brewing Company,15,89.0,33.0,3.49,9.5,285.0,3.63,,Sled Dog Imperial Stout is a classic American interpretation of a Russian Imperial Stout.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_138632.jpg"
NEVADA,14,Tenaya Creek Hop Ride IPA,India Pale Ale (IPA),Tenaya Creek Brewery,133,88.0,78.0,,,,,207.0,"This beer is brewed using 2-Row, wheat, Vienna and caramel malts and is hopped with Summit's for bittering and flavor and Ahtanum for aroma. This IPA was also dry-hopped, meaning hops were put in the fermentors and serving tanks to give a big citrus and spicy aroma, with Ahtanum, Challenger and Chinook hops. Our IPA is an American style IPA that has a high amount of bitterness but is well balanced and very drinkable.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_99442.jpg"
NEVADA,15,Bad Beat Hoppy Times IPA,India Pale Ale (IPA),Bad Beat Brewing,13,87.0,77.0,3.48,7.3,219.0,3.65,80.0,"This ain't your dad's IPA, but maybe he'll like it, too. Generously hopped with Cascade and Chinook hops, and a pinch of Citra, this beer has a crisp, dry finish that will leave you begging for more. If you think this beer isn't hoppy enough, it's you, not us.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_265546.jpg"
NEVADA,16,Big Dogs Dirty Dog IPA,India Pale Ale (IPA),Big Dog's Brewing Company,93,87.0,76.0,,,,,213.0,"If you like your beer very strong and very hoppy, then this brew is for you! I.P.A.'s were originally brewed in London and shipped to British troops stationed in India.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_32735.jpg"
NEVADA,17,Great Basin Hop Head Ale,Imperial IPA,Great Basin Brewing Company,9,85.0,,3.39,8.7,261.0,3.82,,100+ IBUs,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_70048.jpg"
NEVADA,18,Chicago Hardway IPA,India Pale Ale (IPA),Chicago Brewing Company,76,85.0,72.0,,,,,186.0,"The history of India pale ales date back to the 18th century when British troops occupied India. Beer was made in England and sent to the stationed troops. Pale ales were popular beers at the time and had to endure a six month journey to the distant country. Spoilage was common and one way to prevent the loss of beer was to add more hops to the existing recipe, which are an excellent natural preservative. The addition of more hops made pale ales stronger with a higher alcohol content. Basically, India Pale Ales are stronger over hopped versions of it's cousin, the Pale Ale. The style has grown very popular in this country over the years and can be found all around. Our IPA is more aggressive than most with a high hop aroma. The taste is a true hop bomb. The IPA appears somewhat cloudy because it is unfiltered, leaving every bit of flavor in the glass.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_54915.jpg"
